GDC_Aliquot_ID	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-AR-A24U-01A-11D-A899-36	chr3	195692001	195721000	28	-0.779102
TCGA-AR-A24U-01A-11D-A899-36	chr3	195721001	198117000	2328	0.040837
TCGA-AR-A24U-01A-11D-A899-36	chr3	198117001	198125000	8	-7.718546
TCGA-AR-A24U-01A-11D-A899-36	chr3	198125001	198175000	31	-0.005776
TCGA-AR-A24U-01A-11D-A899-36	chr4	15001	1864000	1778	0.032651
TCGA-AR-A24U-01A-11D-A899-36	chr4	1864001	2203000	339	0.406181
TCGA-AR-A24U-01A-11D-A899-36	chr4	2203001	17610000	14945	0.032272
TCGA-AR-A24U-01A-11D-A899-36	chr4	17610001	21675000	4037	-0.194488
TCGA-AR-A24U-01A-11D-A899-36	chr4	21675001	22394000	716	-0.160050
TCGA-AR-A24U-01A-11D-A899-36	chr4	22394001	22897000	503	-0.195417
TCGA-AR-A24U-01A-11D-A899-36	chr4	22897001	25382000	2473	0.008701
TCGA-AR-A24U-01A-11D-A899-36	chr4	25382001	31705000	6304	-0.190859
TCGA-AR-A24U-01A-11D-A899-36	chr4	31705001	34779000	3039	-0.188614
TCGA-AR-A24U-01A-11D-A899-36	chr4	34779001	34827000	48	-29.782513
TCGA-AR-A24U-01A-11D-A899-36	chr4	34827001	38109000	3274	-0.187147
TCGA-AR-A24U-01A-11D-A899-36	chr4	38109001	49161000	10992	-0.189224
TCGA-AR-A24U-01A-11D-A899-36	chr4	49161001	49634000	212	-0.137073
TCGA-AR-A24U-01A-11D-A899-36	chr4	49634001	49643000	9	0.211599
TCGA-AR-A24U-01A-11D-A899-36	chr4	49643001	54957000	3142	0.025175
TCGA-AR-A24U-01A-11D-A899-36	chr4	54957001	55064000	104	0.209143
TCGA-AR-A24U-01A-11D-A899-36	chr4	55064001	56608000	1537	0.015130
TCGA-AR-A24U-01A-11D-A899-36	chr4	56608001	58246000	1625	-0.188755
TCGA-AR-A24U-01A-11D-A899-36	chr4	58246001	63063000	4720	0.014102
TCGA-AR-A24U-01A-11D-A899-36	chr4	63063001	64017000	926	-0.184662
TCGA-AR-A24U-01A-11D-A899-36	chr4	64017001	85342000	21051	0.020851
TCGA-AR-A24U-01A-11D-A899-36	chr4	85342001	98601000	13158	0.158479
TCGA-AR-A24U-01A-11D-A899-36	chr4	98601001	189964000	90557	-0.028153
TCGA-AR-A24U-01A-11D-A899-36	chr4	189964001	190204000	90	0.636766
TCGA-AR-A24U-01A-11D-A899-36	chr5	13001	698000	635	0.200623
TCGA-AR-A24U-01A-11D-A899-36	chr5	698001	747000	38	0.421922
TCGA-AR-A24U-01A-11D-A899-36	chr5	756001	839000	71	-0.887440
TCGA-AR-A24U-01A-11D-A899-36	chr5	840001	12468000	11532	0.197427
TCGA-AR-A24U-01A-11D-A899-36	chr5	12468001	20297000	7708	0.207311
TCGA-AR-A24U-01A-11D-A899-36	chr5	20297001	21479000	1128	0.217528
TCGA-AR-A24U-01A-11D-A899-36	chr5	21479001	21497000	18	0.982403
TCGA-AR-A24U-01A-11D-A899-36	chr5	21497001	44708000	23021	0.208511
TCGA-AR-A24U-01A-11D-A899-36	chr5	44708001	44717000	9	-0.953864
TCGA-AR-A24U-01A-11D-A899-36	chr5	44717001	45005000	288	0.203442
TCGA-AR-A24U-01A-11D-A899-36	chr5	45005001	45014000	9	-0.882114
TCGA-AR-A24U-01A-11D-A899-36	chr5	45014001	46622000	1407	0.199090
TCGA-AR-A24U-01A-11D-A899-36	chr5	46741001	47211000	14	-0.410271
TCGA-AR-A24U-01A-11D-A899-36	chr5	47296001	49759000	22	1.119727
TCGA-AR-A24U-01A-11D-A899-36	chr5	49763001	49955000	15	-1.241036
TCGA-AR-A24U-01A-11D-A899-36	chr5	49956001	58141000	7974	-0.178532
TCGA-AR-A24U-01A-11D-A899-36	chr5	58141001	67509000	9301	-0.181711
TCGA-AR-A24U-01A-11D-A899-36	chr5	67509001	77399000	8053	-0.180589
TCGA-AR-A24U-01A-11D-A899-36	chr5	77399001	79219000	1808	-0.179488
TCGA-AR-A24U-01A-11D-A899-36	chr5	79219001	80736000	1506	0.031724
TCGA-AR-A24U-01A-11D-A899-36	chr5	80736001	81416000	678	-0.178420
TCGA-AR-A24U-01A-11D-A899-36	chr5	81416001	93323000	11804	-0.180027
TCGA-AR-A24U-01A-11D-A899-36	chr5	93323001	94732000	1409	0.204510
TCGA-AR-A24U-01A-11D-A899-36	chr5	94732001	95416000	684	-0.178650
TCGA-AR-A24U-01A-11D-A899-36	chr5	95416001	95620000	204	0.233687
TCGA-AR-A24U-01A-11D-A899-36	chr5	95620001	96878000	1255	0.387972
TCGA-AR-A24U-01A-11D-A899-36	chr5	96878001	109188000	12121	0.056495
TCGA-AR-A24U-01A-11D-A899-36	chr5	109188001	110090000	893	-0.181134
TCGA-AR-A24U-01A-11D-A899-36	chr5	110090001	112347000	2249	0.039522
TCGA-AR-A24U-01A-11D-A899-36	chr5	112347001	116443000	4074	-0.178252
TCGA-AR-A24U-01A-11D-A899-36	chr5	116443001	116775000	332	-0.088732
TCGA-AR-A24U-01A-11D-A899-36	chr5	116775001	118190000	1405	-0.180003
TCGA-AR-A24U-01A-11D-A899-36	chr5	118190001	130370000	12113	-0.182702
TCGA-AR-A24U-01A-11D-A899-36	chr5	130370001	135728000	5332	-0.181921
TCGA-AR-A24U-01A-11D-A899-36	chr5	135728001	135788000	55	-0.118159
TCGA-AR-A24U-01A-11D-A899-36	chr5	135788001	142668000	6850	-0.181393
TCGA-AR-A24U-01A-11D-A899-36	chr5	142668001	144204000	1535	-0.168764
TCGA-AR-A24U-01A-11D-A899-36	chr5	144204001	144520000	316	-0.179890
TCGA-AR-A24U-01A-11D-A899-36	chr5	144520001	145375000	841	-0.186395
TCGA-AR-A24U-01A-11D-A899-36	chr5	145375001	157959000	12475	-0.181698
TCGA-AR-A24U-01A-11D-A899-36	chr5	157959001	167642000	9642	-0.184297
TCGA-AR-A24U-01A-11D-A899-36	chr5	167642001	170857000	3207	0.232252
TCGA-AR-A24U-01A-11D-A899-36	chr5	170857001	181474000	9911	0.234668
TCGA-AR-A24U-01A-11D-A899-36	chr6	148001	32486000	31949	0.038592
TCGA-AR-A24U-01A-11D-A899-36	chr6	32487001	32546000	19	0.734651
TCGA-AR-A24U-01A-11D-A899-36	chr6	32546001	32590000	27	0.114653
TCGA-AR-A24U-01A-11D-A899-36	chr6	32591001	48963000	16286	0.043523
TCGA-AR-A24U-01A-11D-A899-36	chr6	48963001	48971000	8	-29.866996
TCGA-AR-A24U-01A-11D-A899-36	chr6	48971001	164127000	112446	0.039289
TCGA-AR-A24U-01A-11D-A899-36	chr6	164127001	170612000	6314	0.025864
TCGA-AR-A24U-01A-11D-A899-36	chr7	35001	5898000	5766	0.032161
TCGA-AR-A24U-01A-11D-A899-36	chr7	5901001	5911000	10	0.592530
TCGA-AR-A24U-01A-11D-A899-36	chr7	5911001	142066000	129139	0.038883
TCGA-AR-A24U-01A-11D-A899-36	chr7	142066001	142094000	27	-0.860887
TCGA-AR-A24U-01A-11D-A899-36	chr7	142094001	159335000	16476	0.033598
TCGA-AR-A24U-01A-11D-A899-36	chr8	205001	1838000	1546	-0.209183
TCGA-AR-A24U-01A-11D-A899-36	chr8	1838001	1888000	50	-0.989753
TCGA-AR-A24U-01A-11D-A899-36	chr8	1888001	5022000	2928	-0.199817
TCGA-AR-A24U-01A-11D-A899-36	chr8	5022001	5044000	22	-0.201633
TCGA-AR-A24U-01A-11D-A899-36	chr8	5044001	5279000	235	-0.203746
TCGA-AR-A24U-01A-11D-A899-36	chr8	5279001	7346000	1835	-0.200320
TCGA-AR-A24U-01A-11D-A899-36	chr8	7347001	7877000	71	0.101638
TCGA-AR-A24U-01A-11D-A899-36	chr8	7886001	7941000	8	-0.732675
TCGA-AR-A24U-01A-11D-A899-36	chr8	8049001	43941000	34912	-0.193308
TCGA-AR-A24U-01A-11D-A899-36	chr8	43963001	46034000	70	0.332114
TCGA-AR-A24U-01A-11D-A899-36	chr8	46034001	46308000	273	0.266274
TCGA-AR-A24U-01A-11D-A899-36	chr8	46308001	56855000	10511	0.150168
TCGA-AR-A24U-01A-11D-A899-36	chr8	56855001	57299000	439	0.171810
TCGA-AR-A24U-01A-11D-A899-36	chr8	57299001	59025000	1715	0.288581
TCGA-AR-A24U-01A-11D-A899-36	chr8	59025001	62244000	3202	0.279416
TCGA-AR-A24U-01A-11D-A899-36	chr8	62244001	63656000	1410	0.260501
TCGA-AR-A24U-01A-11D-A899-36	chr8	63656001	64833000	1164	0.396886
TCGA-AR-A24U-01A-11D-A899-36	chr8	64833001	65668000	833	0.264422
TCGA-AR-A24U-01A-11D-A899-36	chr8	65668001	66281000	611	0.317890
TCGA-AR-A24U-01A-11D-A899-36	chr8	66281001	68097000	1813	0.434528
TCGA-AR-A24U-01A-11D-A899-36	chr8	68097001	69803000	1694	0.257738
TCGA-AR-A24U-01A-11D-A899-36	chr8	69803001	72780000	2958	0.430588
TCGA-AR-A24U-01A-11D-A899-36	chr8	72780001	73233000	445	0.441805
TCGA-AR-A24U-01A-11D-A899-36	chr8	73233001	73285000	52	0.438479
TCGA-AR-A24U-01A-11D-A899-36	chr8	73285001	76556000	3241	0.431476
TCGA-AR-A24U-01A-11D-A899-36	chr8	76556001	78981000	2419	0.576888
TCGA-AR-A24U-01A-11D-A899-36	chr8	78981001	82133000	3142	0.587299
TCGA-AR-A24U-01A-11D-A899-36	chr8	82133001	87724000	5383	0.712824
TCGA-AR-A24U-01A-11D-A899-36	chr8	87724001	87812000	88	1.240270
TCGA-AR-A24U-01A-11D-A899-36	chr8	87812001	92609000	4757	0.714605
TCGA-AR-A24U-01A-11D-A899-36	chr8	92609001	93570000	955	0.833987
TCGA-AR-A24U-01A-11D-A899-36	chr8	93570001	93899000	329	1.135733
TCGA-AR-A24U-01A-11D-A899-36	chr8	93899001	94772000	871	0.960590
TCGA-AR-A24U-01A-11D-A899-36	chr8	94772001	97827000	3034	0.719360
TCGA-AR-A24U-01A-11D-A899-36	chr8	97827001	98438000	607	0.971403
TCGA-AR-A24U-01A-11D-A899-36	chr8	98438001	98618000	178	1.252385
TCGA-AR-A24U-01A-11D-A899-36	chr8	98620001	102476000	3843	0.762864
TCGA-AR-A24U-01A-11D-A899-36	chr8	102476001	102960000	483	0.980094
TCGA-AR-A24U-01A-11D-A899-36	chr8	102960001	104418000	1452	1.035992
TCGA-AR-A24U-01A-11D-A899-36	chr8	104418001	105074000	648	1.131444
TCGA-AR-A24U-01A-11D-A899-36	chr8	105074001	105379000	303	0.852683
TCGA-AR-A24U-01A-11D-A899-36	chr8	105379001	105999000	618	0.423524
TCGA-AR-A24U-01A-11D-A899-36	chr8	105999001	106410000	411	0.991802
TCGA-AR-A24U-01A-11D-A899-36	chr8	106410001	106447000	37	0.576522
TCGA-AR-A24U-01A-11D-A899-36	chr8	106447001	106578000	130	1.213795
TCGA-AR-A24U-01A-11D-A899-36	chr8	106578001	106770000	192	1.044403
TCGA-AR-A24U-01A-11D-A899-36	chr8	106770001	107565000	791	0.422990
TCGA-AR-A24U-01A-11D-A899-36	chr8	107565001	110059000	2493	0.427495
TCGA-AR-A24U-01A-11D-A899-36	chr8	110059001	110125000	66	0.305942
TCGA-AR-A24U-01A-11D-A899-36	chr8	110125001	110304000	179	0.242123
TCGA-AR-A24U-01A-11D-A899-36	chr8	110304001	110339000	35	0.361625
TCGA-AR-A24U-01A-11D-A899-36	chr8	110339001	110744000	405	0.426766
TCGA-AR-A24U-01A-11D-A899-36	chr8	110744001	111384000	633	0.483770
TCGA-AR-A24U-01A-11D-A899-36	chr8	111384001	113188000	1800	0.427380
TCGA-AR-A24U-01A-11D-A899-36	chr8	113188001	114622000	1414	0.857383
TCGA-AR-A24U-01A-11D-A899-36	chr8	114622001	114633000	11	-0.178774
TCGA-AR-A24U-01A-11D-A899-36	chr8	114635001	116491000	1855	0.865572
TCGA-AR-A24U-01A-11D-A899-36	chr8	116491001	117687000	1192	0.607804
TCGA-AR-A24U-01A-11D-A899-36	chr8	117687001	118019000	332	1.060973
TCGA-AR-A24U-01A-11D-A899-36	chr8	118019001	118122000	103	0.589154
TCGA-AR-A24U-01A-11D-A899-36	chr8	118122001	118417000	295	0.739554
TCGA-AR-A24U-01A-11D-A899-36	chr8	118417001	118439000	22	0.570717
TCGA-AR-A24U-01A-11D-A899-36	chr8	118439001	118545000	106	0.965226
TCGA-AR-A24U-01A-11D-A899-36	chr8	118545001	118650000	105	0.560261
TCGA-AR-A24U-01A-11D-A899-36	chr8	118650001	118691000	41	0.466495
TCGA-AR-A24U-01A-11D-A899-36	chr8	118691001	118991000	299	0.586208
TCGA-AR-A24U-01A-11D-A899-36	chr8	118991001	119513000	516	0.584559
TCGA-AR-A24U-01A-11D-A899-36	chr8	119513001	119626000	113	1.040530
TCGA-AR-A24U-01A-11D-A899-36	chr8	119626001	120167000	540	0.427653
TCGA-AR-A24U-01A-11D-A899-36	chr8	120167001	120918000	743	0.576895
TCGA-AR-A24U-01A-11D-A899-36	chr8	120918001	122036000	1115	0.436277
TCGA-AR-A24U-01A-11D-A899-36	chr8	122036001	124212000	2168	0.441516
TCGA-AR-A24U-01A-11D-A899-36	chr8	124212001	124274000	62	0.508651
TCGA-AR-A24U-01A-11D-A899-36	chr8	124274001	124902000	628	0.602763
TCGA-AR-A24U-01A-11D-A899-36	chr8	124902001	125696000	788	0.612021
TCGA-AR-A24U-01A-11D-A899-36	chr8	125696001	125754000	58	0.616117
TCGA-AR-A24U-01A-11D-A899-36	chr8	125754001	126567000	806	0.604704
TCGA-AR-A24U-01A-11D-A899-36	chr8	126567001	127004000	433	1.056452
TCGA-AR-A24U-01A-11D-A899-36	chr8	127004001	127201000	196	0.611948
TCGA-AR-A24U-01A-11D-A899-36	chr8	127201001	127974000	763	1.077564
TCGA-AR-A24U-01A-11D-A899-36	chr8	127974001	128238000	263	1.232569
TCGA-AR-A24U-01A-11D-A899-36	chr8	128238001	128783000	532	1.298532
TCGA-AR-A24U-01A-11D-A899-36	chr8	128783001	128984000	193	1.131629
TCGA-AR-A24U-01A-11D-A899-36	chr8	128984001	129805000	814	0.860976
TCGA-AR-A24U-01A-11D-A899-36	chr8	129805001	130874000	1068	0.727905
TCGA-AR-A24U-01A-11D-A899-36	chr8	130874001	131188000	314	1.048255
TCGA-AR-A24U-01A-11D-A899-36	chr8	131188001	132055000	857	0.426410
TCGA-AR-A24U-01A-11D-A899-36	chr8	132055001	132079000	24	0.417536
TCGA-AR-A24U-01A-11D-A899-36	chr8	132079001	132182000	103	0.424667
TCGA-AR-A24U-01A-11D-A899-36	chr8	132182001	132338000	156	0.533368
TCGA-AR-A24U-01A-11D-A899-36	chr8	132338001	132684000	345	0.673551
TCGA-AR-A24U-01A-11D-A899-36	chr8	132684001	134487000	1792	0.582733
TCGA-AR-A24U-01A-11D-A899-36	chr8	134487001	134746000	257	0.572487
TCGA-AR-A24U-01A-11D-A899-36	chr8	134746001	135035000	289	0.571909
TCGA-AR-A24U-01A-11D-A899-36	chr8	135035001	137869000	2806	0.427375
TCGA-AR-A24U-01A-11D-A899-36	chr8	137869001	137961000	92	0.414584
TCGA-AR-A24U-01A-11D-A899-36	chr8	137961001	139090000	1128	0.422360
TCGA-AR-A24U-01A-11D-A899-36	chr8	139090001	139097000	7	0.423464
TCGA-AR-A24U-01A-11D-A899-36	chr8	139097001	139444000	347	0.421687
TCGA-AR-A24U-01A-11D-A899-36	chr8	139444001	139577000	130	0.409594
TCGA-AR-A24U-01A-11D-A899-36	chr8	139577001	140613000	1028	0.417805
TCGA-AR-A24U-01A-11D-A899-36	chr8	140613001	140690000	76	0.422395
TCGA-AR-A24U-01A-11D-A899-36	chr8	140690001	141564000	869	0.440024
TCGA-AR-A24U-01A-11D-A899-36	chr8	141564001	141601000	37	0.435234
TCGA-AR-A24U-01A-11D-A899-36	chr8	141601001	142580000	971	0.423512
TCGA-AR-A24U-01A-11D-A899-36	chr8	142580001	142823000	242	0.434522
TCGA-AR-A24U-01A-11D-A899-36	chr8	142823001	143162000	334	0.433759
TCGA-AR-A24U-01A-11D-A899-36	chr8	143162001	143479000	313	0.425340
TCGA-AR-A24U-01A-11D-A899-36	chr8	143479001	143657000	170	0.445140
TCGA-AR-A24U-01A-11D-A899-36	chr8	143657001	143674000	17	0.392618
TCGA-AR-A24U-01A-11D-A899-36	chr8	143674001	145076000	1382	0.432221
TCGA-AR-A24U-01A-11D-A899-36	chr9	10001	24502000	24223	-0.033015
TCGA-AR-A24U-01A-11D-A899-36	chr9	24502001	24519000	17	-1.086972
TCGA-AR-A24U-01A-11D-A899-36	chr9	24519001	39015000	14218	-0.032330
TCGA-AR-A24U-01A-11D-A899-36	chr9	39015001	39104000	84	-0.076519
TCGA-AR-A24U-01A-11D-A899-36	chr9	39104001	39547000	73	-0.007349
TCGA-AR-A24U-01A-11D-A899-36	chr9	39547001	39561000	13	-1.364170
TCGA-AR-A24U-01A-11D-A899-36	chr9	39562001	42340000	649	0.027228
TCGA-AR-A24U-01A-11D-A899-36	chr9	42340001	42348000	8	-0.814108
TCGA-AR-A24U-01A-11D-A899-36	chr9	42351001	42419000	56	0.107608
TCGA-AR-A24U-01A-11D-A899-36	chr9	42420001	42509000	71	-0.521750
TCGA-AR-A24U-01A-11D-A899-36	chr9	42534001	63816000	836	-0.031516
TCGA-AR-A24U-01A-11D-A899-36	chr9	63816001	63824000	8	-0.084384
TCGA-AR-A24U-01A-11D-A899-36	chr9	63824001	65518000	447	-0.001131
TCGA-AR-A24U-01A-11D-A899-36	chr9	65522001	65534000	9	-7.831775
TCGA-AR-A24U-01A-11D-A899-36	chr9	65538001	107927000	39380	-0.025832
TCGA-AR-A24U-01A-11D-A899-36	chr9	107927001	131054000	22989	0.082812
TCGA-AR-A24U-01A-11D-A899-36	chr9	131054001	138219000	7060	-0.030923
TCGA-AR-A24U-01A-11D-A899-36	chr10	47001	3477000	3375	0.326181
TCGA-AR-A24U-01A-11D-A899-36	chr10	3477001	4022000	544	0.341748
TCGA-AR-A24U-01A-11D-A899-36	chr10	4022001	5353000	1315	0.349479
TCGA-AR-A24U-01A-11D-A899-36	chr10	5353001	5378000	24	0.334409
TCGA-AR-A24U-01A-11D-A899-36	chr10	5378001	16010000	10571	0.340639
TCGA-AR-A24U-01A-11D-A899-36	chr10	16010001	17023000	1013	0.332262
TCGA-AR-A24U-01A-11D-A899-36	chr10	17023001	23071000	6001	0.343343
TCGA-AR-A24U-01A-11D-A899-36	chr10	23071001	28964000	5861	0.338829
TCGA-AR-A24U-01A-11D-A899-36	chr10	28964001	30593000	1626	0.380215
TCGA-AR-A24U-01A-11D-A899-36	chr10	30593001	31622000	1019	0.405721
TCGA-AR-A24U-01A-11D-A899-36	chr10	31622001	34444000	2810	0.345632
TCGA-AR-A24U-01A-11D-A899-36	chr10	34444001	38369000	3891	0.371882
TCGA-AR-A24U-01A-11D-A899-36	chr10	38369001	38814000	395	0.304538
TCGA-AR-A24U-01A-11D-A899-36	chr10	38814001	38837000	23	0.943802
TCGA-AR-A24U-01A-11D-A899-36	chr10	38912001	39577000	635	0.328166
TCGA-AR-A24U-01A-11D-A899-36	chr10	39577001	40557000	5	-3.726902
TCGA-AR-A24U-01A-11D-A899-36	chr10	40588001	40589000	1	1.386161
TCGA-AR-A24U-01A-11D-A899-36	chr10	40615001	40893000	2	-18.357582
TCGA-AR-A24U-01A-11D-A899-36	chr10	41265001	41796000	107	-0.206559
TCGA-AR-A24U-01A-11D-A899-36	chr10	41796001	41916000	120	-0.172793
TCGA-AR-A24U-01A-11D-A899-36	chr10	42066001	42086000	18	-1.152830
TCGA-AR-A24U-01A-11D-A899-36	chr10	42086001	42985000	878	-0.191464
TCGA-AR-A24U-01A-11D-A899-36	chr10	42985001	43679000	693	0.205609
TCGA-AR-A24U-01A-11D-A899-36	chr10	43679001	45232000	1543	-0.195481
TCGA-AR-A24U-01A-11D-A899-36	chr10	45232001	46248000	834	-0.185336
TCGA-AR-A24U-01A-11D-A899-36	chr10	46248001	46560000	146	-0.247252
TCGA-AR-A24U-01A-11D-A899-36	chr10	46560001	49188000	1676	-0.198327
TCGA-AR-A24U-01A-11D-A899-36	chr10	49188001	56753000	7377	-0.188788
TCGA-AR-A24U-01A-11D-A899-36	chr10	56753001	56767000	14	-1.469241
TCGA-AR-A24U-01A-11D-A899-36	chr10	56767001	63972000	7186	-0.188055
TCGA-AR-A24U-01A-11D-A899-36	chr10	63972001	64232000	260	-0.022308
TCGA-AR-A24U-01A-11D-A899-36	chr10	64232001	64617000	384	1.084120
TCGA-AR-A24U-01A-11D-A899-36	chr10	64617001	65028000	407	1.060097
TCGA-AR-A24U-01A-11D-A899-36	chr10	65028001	65222000	193	1.085379
TCGA-AR-A24U-01A-11D-A899-36	chr10	65222001	65388000	166	0.980672
TCGA-AR-A24U-01A-11D-A899-36	chr10	65388001	65429000	40	1.183710
TCGA-AR-A24U-01A-11D-A899-36	chr10	65429001	65572000	135	1.247148
TCGA-AR-A24U-01A-11D-A899-36	chr10	65572001	65686000	114	1.329094
TCGA-AR-A24U-01A-11D-A899-36	chr10	65686001	65744000	58	1.159315
TCGA-AR-A24U-01A-11D-A899-36	chr10	65744001	66314000	570	-0.073113
TCGA-AR-A24U-01A-11D-A899-36	chr10	66314001	66356000	42	-0.969534
TCGA-AR-A24U-01A-11D-A899-36	chr10	66356001	66523000	167	-0.060582
TCGA-AR-A24U-01A-11D-A899-36	chr10	66523001	69124000	2589	0.179464
TCGA-AR-A24U-01A-11D-A899-36	chr10	69124001	69736000	612	0.577582
TCGA-AR-A24U-01A-11D-A899-36	chr10	69736001	70711000	969	0.582055
TCGA-AR-A24U-01A-11D-A899-36	chr10	70711001	71078000	365	0.771054
TCGA-AR-A24U-01A-11D-A899-36	chr10	71078001	71398000	320	0.665430
TCGA-AR-A24U-01A-11D-A899-36	chr10	71398001	71689000	291	0.601965
TCGA-AR-A24U-01A-11D-A899-36	chr10	71689001	71836000	147	0.644582
TCGA-AR-A24U-01A-11D-A899-36	chr10	71836001	71919000	83	0.510936
TCGA-AR-A24U-01A-11D-A899-36	chr10	71919001	74013000	2082	0.574475
TCGA-AR-A24U-01A-11D-A899-36	chr10	74013001	74273000	260	0.515867
TCGA-AR-A24U-01A-11D-A899-36	chr10	74273001	74522000	249	-0.056339
TCGA-AR-A24U-01A-11D-A899-36	chr10	74522001	75968000	1443	0.730667
TCGA-AR-A24U-01A-11D-A899-36	chr10	75968001	76184000	216	0.959945
TCGA-AR-A24U-01A-11D-A899-36	chr10	76184001	76679000	484	1.022721
TCGA-AR-A24U-01A-11D-A899-36	chr10	76679001	76945000	265	1.067495
TCGA-AR-A24U-01A-11D-A899-36	chr10	76945001	77174000	229	0.947715
TCGA-AR-A24U-01A-11D-A899-36	chr10	77174001	77444000	270	0.837583
TCGA-AR-A24U-01A-11D-A899-36	chr10	77444001	77667000	222	0.886884
TCGA-AR-A24U-01A-11D-A899-36	chr10	77667001	77910000	243	1.036323
TCGA-AR-A24U-01A-11D-A899-36	chr10	77910001	78155000	240	1.150714
TCGA-AR-A24U-01A-11D-A899-36	chr10	78155001	78200000	45	1.214459
TCGA-AR-A24U-01A-11D-A899-36	chr10	78200001	78297000	97	1.074281
TCGA-AR-A24U-01A-11D-A899-36	chr10	78297001	78679000	382	0.041253
TCGA-AR-A24U-01A-11D-A899-36	chr10	78679001	78853000	174	1.087183
TCGA-AR-A24U-01A-11D-A899-36	chr10	78853001	79066000	213	1.141974
TCGA-AR-A24U-01A-11D-A899-36	chr10	79066001	79103000	37	1.124825
TCGA-AR-A24U-01A-11D-A899-36	chr10	79103001	79442000	338	1.141726
TCGA-AR-A24U-01A-11D-A899-36	chr10	79442001	79558000	107	1.170876
TCGA-AR-A24U-01A-11D-A899-36	chr10	79558001	80578000	901	0.016783
TCGA-AR-A24U-01A-11D-A899-36	chr10	80578001	82216000	1627	-0.189565
TCGA-AR-A24U-01A-11D-A899-36	chr10	82216001	82635000	419	-0.191413
TCGA-AR-A24U-01A-11D-A899-36	chr10	82635001	87242000	4568	-0.193381
TCGA-AR-A24U-01A-11D-A899-36	chr10	87243001	87578000	186	-0.147845
TCGA-AR-A24U-01A-11D-A899-36	chr10	87578001	89180000	1601	-0.179858
TCGA-AR-A24U-01A-11D-A899-36	chr10	89180001	89190000	10	-1.485657
TCGA-AR-A24U-01A-11D-A899-36	chr10	89190001	89814000	623	-0.186744
TCGA-AR-A24U-01A-11D-A899-36	chr10	89814001	90198000	382	-0.184250
TCGA-AR-A24U-01A-11D-A899-36	chr10	90198001	98927000	8676	-0.188867
TCGA-AR-A24U-01A-11D-A899-36	chr10	98929001	98942000	13	-1.416961
TCGA-AR-A24U-01A-11D-A899-36	chr10	98942001	110806000	11775	-0.192332
TCGA-AR-A24U-01A-11D-A899-36	chr10	110806001	133787000	22636	-0.196569
