GDC_Aliquot_ID	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-AC-A23C-01A-12D-A899-36	chr3	65229001	73288000	8025	-0.383107
TCGA-AC-A23C-01A-12D-A899-36	chr3	73288001	74347000	1059	-0.391681
TCGA-AC-A23C-01A-12D-A899-36	chr3	74347001	74403000	56	-0.398624
TCGA-AC-A23C-01A-12D-A899-36	chr3	74403001	75375000	964	-0.383972
TCGA-AC-A23C-01A-12D-A899-36	chr3	75375001	75593000	192	-1.897078
TCGA-AC-A23C-01A-12D-A899-36	chr3	75593001	76446000	852	-0.392627
TCGA-AC-A23C-01A-12D-A899-36	chr3	76446001	77714000	1265	-0.392137
TCGA-AC-A23C-01A-12D-A899-36	chr3	77714001	82887000	5138	-0.387990
TCGA-AC-A23C-01A-12D-A899-36	chr3	82887001	84865000	1971	-0.389749
TCGA-AC-A23C-01A-12D-A899-36	chr3	84865001	84875000	10	-0.386453
TCGA-AC-A23C-01A-12D-A899-36	chr3	84875001	90669000	5744	-0.386482
TCGA-AC-A23C-01A-12D-A899-36	chr3	90673001	90778000	8	-1.638150
TCGA-AC-A23C-01A-12D-A899-36	chr3	90797001	93716000	284	-0.365281
TCGA-AC-A23C-01A-12D-A899-36	chr3	93717001	113493000	19621	-0.006035
TCGA-AC-A23C-01A-12D-A899-36	chr3	113493001	114582000	1086	0.262421
TCGA-AC-A23C-01A-12D-A899-36	chr3	114582001	195692000	80379	-0.004061
TCGA-AC-A23C-01A-12D-A899-36	chr3	195692001	195709000	17	-0.279784
TCGA-AC-A23C-01A-12D-A899-36	chr3	195709001	195779000	63	0.036978
TCGA-AC-A23C-01A-12D-A899-36	chr3	195780001	195787000	6	-0.822023
TCGA-AC-A23C-01A-12D-A899-36	chr3	195788001	197620000	1801	0.002509
TCGA-AC-A23C-01A-12D-A899-36	chr3	197620001	197647000	18	-0.198574
TCGA-AC-A23C-01A-12D-A899-36	chr3	197647001	198175000	490	0.007881
TCGA-AC-A23C-01A-12D-A899-36	chr4	15001	3286000	3198	-0.367461
TCGA-AC-A23C-01A-12D-A899-36	chr4	3286001	3384000	96	-0.351889
TCGA-AC-A23C-01A-12D-A899-36	chr4	3384001	3663000	270	-0.361958
TCGA-AC-A23C-01A-12D-A899-36	chr4	3663001	4108000	439	-0.353422
TCGA-AC-A23C-01A-12D-A899-36	chr4	4108001	4158000	20	-1.822542
TCGA-AC-A23C-01A-12D-A899-36	chr4	4158001	6196000	2027	-0.376967
TCGA-AC-A23C-01A-12D-A899-36	chr4	6196001	6550000	352	-0.377029
TCGA-AC-A23C-01A-12D-A899-36	chr4	6550001	6762000	211	-0.362824
TCGA-AC-A23C-01A-12D-A899-36	chr4	6762001	6894000	132	-0.375275
TCGA-AC-A23C-01A-12D-A899-36	chr4	6894001	7147000	250	-0.383920
TCGA-AC-A23C-01A-12D-A899-36	chr4	7147001	7534000	381	-0.374595
TCGA-AC-A23C-01A-12D-A899-36	chr4	7534001	7571000	37	-0.368430
TCGA-AC-A23C-01A-12D-A899-36	chr4	7571001	8514000	939	-0.377138
TCGA-AC-A23C-01A-12D-A899-36	chr4	8514001	8880000	330	-0.374724
TCGA-AC-A23C-01A-12D-A899-36	chr4	8880001	9613000	495	-0.362868
TCGA-AC-A23C-01A-12D-A899-36	chr4	9618001	9636000	18	-0.967549
TCGA-AC-A23C-01A-12D-A899-36	chr4	9636001	9700000	64	-0.375705
TCGA-AC-A23C-01A-12D-A899-36	chr4	9700001	9751000	51	-0.404795
TCGA-AC-A23C-01A-12D-A899-36	chr4	9751001	10473000	690	-0.379946
TCGA-AC-A23C-01A-12D-A899-36	chr4	10473001	10697000	224	-0.385986
TCGA-AC-A23C-01A-12D-A899-36	chr4	10697001	11010000	310	-0.390060
TCGA-AC-A23C-01A-12D-A899-36	chr4	11010001	11517000	493	-0.383939
TCGA-AC-A23C-01A-12D-A899-36	chr4	11517001	11542000	25	-0.414115
TCGA-AC-A23C-01A-12D-A899-36	chr4	11542001	11764000	222	-0.393142
TCGA-AC-A23C-01A-12D-A899-36	chr4	11764001	11917000	152	-0.368606
TCGA-AC-A23C-01A-12D-A899-36	chr4	11917001	12348000	427	-0.392675
TCGA-AC-A23C-01A-12D-A899-36	chr4	12348001	12903000	548	-0.383930
TCGA-AC-A23C-01A-12D-A899-36	chr4	12903001	14394000	1479	-0.388236
TCGA-AC-A23C-01A-12D-A899-36	chr4	14394001	14806000	400	-0.371262
TCGA-AC-A23C-01A-12D-A899-36	chr4	14806001	14858000	50	-0.374615
TCGA-AC-A23C-01A-12D-A899-36	chr4	14858001	16140000	1269	-0.379362
TCGA-AC-A23C-01A-12D-A899-36	chr4	16140001	16149000	9	-0.377665
TCGA-AC-A23C-01A-12D-A899-36	chr4	16149001	22052000	5868	-0.387844
TCGA-AC-A23C-01A-12D-A899-36	chr4	22052001	22132000	79	-0.403423
TCGA-AC-A23C-01A-12D-A899-36	chr4	22132001	25824000	3678	-0.388987
TCGA-AC-A23C-01A-12D-A899-36	chr4	25824001	25861000	37	-0.396058
TCGA-AC-A23C-01A-12D-A899-36	chr4	25861001	27910000	2036	-0.384024
TCGA-AC-A23C-01A-12D-A899-36	chr4	27910001	28614000	703	-0.384194
TCGA-AC-A23C-01A-12D-A899-36	chr4	28614001	28622000	8	-0.420219
TCGA-AC-A23C-01A-12D-A899-36	chr4	28622001	29521000	899	-0.384110
TCGA-AC-A23C-01A-12D-A899-36	chr4	29521001	29900000	378	-0.400640
TCGA-AC-A23C-01A-12D-A899-36	chr4	29900001	30702000	801	-0.384519
TCGA-AC-A23C-01A-12D-A899-36	chr4	30702001	30793000	91	-0.402261
TCGA-AC-A23C-01A-12D-A899-36	chr4	30793001	32481000	1663	-0.387934
TCGA-AC-A23C-01A-12D-A899-36	chr4	32481001	32576000	94	-0.405103
TCGA-AC-A23C-01A-12D-A899-36	chr4	32576001	34572000	1984	-0.389749
TCGA-AC-A23C-01A-12D-A899-36	chr4	34572001	38797000	4217	-0.382240
TCGA-AC-A23C-01A-12D-A899-36	chr4	38797001	39674000	876	-0.379608
TCGA-AC-A23C-01A-12D-A899-36	chr4	39674001	41874000	2198	-0.381002
TCGA-AC-A23C-01A-12D-A899-36	chr4	41874001	42178000	304	-0.391558
TCGA-AC-A23C-01A-12D-A899-36	chr4	42178001	43959000	1766	-0.389158
TCGA-AC-A23C-01A-12D-A899-36	chr4	43959001	44472000	513	-0.383401
TCGA-AC-A23C-01A-12D-A899-36	chr4	44472001	49098000	4592	0.009085
TCGA-AC-A23C-01A-12D-A899-36	chr4	49098001	49110000	12	0.026503
TCGA-AC-A23C-01A-12D-A899-36	chr4	49110001	49122000	12	-0.488069
TCGA-AC-A23C-01A-12D-A899-36	chr4	49122001	49135000	8	-0.764265
TCGA-AC-A23C-01A-12D-A899-36	chr4	49136001	49634000	235	-0.254117
TCGA-AC-A23C-01A-12D-A899-36	chr4	49634001	49643000	9	-0.314903
TCGA-AC-A23C-01A-12D-A899-36	chr4	49643001	119406000	66892	0.002956
TCGA-AC-A23C-01A-12D-A899-36	chr4	119406001	119459000	30	-0.051773
TCGA-AC-A23C-01A-12D-A899-36	chr4	119459001	137171000	17575	-0.000809
TCGA-AC-A23C-01A-12D-A899-36	chr4	137171001	137179000	8	-1.016870
TCGA-AC-A23C-01A-12D-A899-36	chr4	137179001	149243000	11975	0.002281
TCGA-AC-A23C-01A-12D-A899-36	chr4	149243001	149251000	8	-0.966188
TCGA-AC-A23C-01A-12D-A899-36	chr4	149251001	161026000	11707	0.014226
TCGA-AC-A23C-01A-12D-A899-36	chr4	161026001	190204000	28715	-0.013339
TCGA-AC-A23C-01A-12D-A899-36	chr5	13001	698000	635	0.050854
TCGA-AC-A23C-01A-12D-A899-36	chr5	698001	747000	38	0.359055
TCGA-AC-A23C-01A-12D-A899-36	chr5	756001	842000	73	-0.855168
TCGA-AC-A23C-01A-12D-A899-36	chr5	842001	17596000	16553	0.028864
TCGA-AC-A23C-01A-12D-A899-36	chr5	17599001	17645000	46	-0.893137
TCGA-AC-A23C-01A-12D-A899-36	chr5	17645001	26292000	8549	0.038105
TCGA-AC-A23C-01A-12D-A899-36	chr5	26292001	26311000	19	-0.992371
TCGA-AC-A23C-01A-12D-A899-36	chr5	26311001	49923000	20001	0.025174
TCGA-AC-A23C-01A-12D-A899-36	chr5	49954001	49975000	4	-2.087923
TCGA-AC-A23C-01A-12D-A899-36	chr5	49975001	140841000	88275	-0.005342
TCGA-AC-A23C-01A-12D-A899-36	chr5	140841001	140849000	8	-2.281268
TCGA-AC-A23C-01A-12D-A899-36	chr5	140849001	160717000	19729	-0.001675
TCGA-AC-A23C-01A-12D-A899-36	chr5	160717001	160801000	84	-1.049836
TCGA-AC-A23C-01A-12D-A899-36	chr5	160801001	181474000	19928	-0.003881
TCGA-AC-A23C-01A-12D-A899-36	chr6	148001	238000	90	-0.395411
TCGA-AC-A23C-01A-12D-A899-36	chr6	238001	425000	187	-0.017187
TCGA-AC-A23C-01A-12D-A899-36	chr6	425001	1132000	695	-0.395019
TCGA-AC-A23C-01A-12D-A899-36	chr6	1132001	1534000	398	-0.386995
TCGA-AC-A23C-01A-12D-A899-36	chr6	1535001	1734000	198	0.941433
TCGA-AC-A23C-01A-12D-A899-36	chr6	1734001	2001000	267	-0.403521
TCGA-AC-A23C-01A-12D-A899-36	chr6	2001001	2029000	28	0.907909
TCGA-AC-A23C-01A-12D-A899-36	chr6	2029001	2150000	121	-0.009221
TCGA-AC-A23C-01A-12D-A899-36	chr6	2150001	2235000	85	-0.399182
TCGA-AC-A23C-01A-12D-A899-36	chr6	2235001	2257000	22	0.898063
TCGA-AC-A23C-01A-12D-A899-36	chr6	2257001	3277000	1007	-0.385120
TCGA-AC-A23C-01A-12D-A899-36	chr6	3277001	3477000	200	0.003079
TCGA-AC-A23C-01A-12D-A899-36	chr6	3477001	3608000	131	-0.372187
TCGA-AC-A23C-01A-12D-A899-36	chr6	3608001	3740000	132	0.013640
TCGA-AC-A23C-01A-12D-A899-36	chr6	3740001	4299000	559	-0.389424
TCGA-AC-A23C-01A-12D-A899-36	chr6	4299001	4323000	24	-0.387342
TCGA-AC-A23C-01A-12D-A899-36	chr6	4323001	5977000	1646	-0.378155
TCGA-AC-A23C-01A-12D-A899-36	chr6	5977001	6009000	32	-0.131936
TCGA-AC-A23C-01A-12D-A899-36	chr6	6009001	6176000	163	-0.349749
TCGA-AC-A23C-01A-12D-A899-36	chr6	6176001	6246000	63	-0.379403
TCGA-AC-A23C-01A-12D-A899-36	chr6	6246001	6275000	28	-0.374014
TCGA-AC-A23C-01A-12D-A899-36	chr6	6275001	7214000	938	0.037300
TCGA-AC-A23C-01A-12D-A899-36	chr6	7214001	7501000	284	0.330621
TCGA-AC-A23C-01A-12D-A899-36	chr6	7501001	7540000	39	0.543299
TCGA-AC-A23C-01A-12D-A899-36	chr6	7540001	7641000	101	0.587885
TCGA-AC-A23C-01A-12D-A899-36	chr6	7641001	7807000	166	0.378485
TCGA-AC-A23C-01A-12D-A899-36	chr6	7807001	7823000	16	0.295862
TCGA-AC-A23C-01A-12D-A899-36	chr6	7823001	8548000	722	0.356095
TCGA-AC-A23C-01A-12D-A899-36	chr6	8548001	8587000	38	0.591093
TCGA-AC-A23C-01A-12D-A899-36	chr6	8587001	8968000	375	0.332716
TCGA-AC-A23C-01A-12D-A899-36	chr6	8968001	9649000	680	0.068855
TCGA-AC-A23C-01A-12D-A899-36	chr6	9649001	9963000	312	0.335717
TCGA-AC-A23C-01A-12D-A899-36	chr6	9963001	10430000	462	0.025880
TCGA-AC-A23C-01A-12D-A899-36	chr6	10430001	10440000	10	0.795228
TCGA-AC-A23C-01A-12D-A899-36	chr6	10440001	10630000	190	0.309954
TCGA-AC-A23C-01A-12D-A899-36	chr6	10630001	10870000	239	0.795876
TCGA-AC-A23C-01A-12D-A899-36	chr6	10870001	10955000	85	0.665515
TCGA-AC-A23C-01A-12D-A899-36	chr6	10955001	12241000	1286	0.590867
TCGA-AC-A23C-01A-12D-A899-36	chr6	12241001	12271000	30	1.618197
TCGA-AC-A23C-01A-12D-A899-36	chr6	12271001	12297000	26	1.631977
TCGA-AC-A23C-01A-12D-A899-36	chr6	12297001	12697000	400	1.635956
TCGA-AC-A23C-01A-12D-A899-36	chr6	12697001	12715000	18	1.631652
TCGA-AC-A23C-01A-12D-A899-36	chr6	12715001	12773000	58	1.622067
TCGA-AC-A23C-01A-12D-A899-36	chr6	12773001	12995000	222	1.392566
TCGA-AC-A23C-01A-12D-A899-36	chr6	12995001	13008000	13	1.548092
TCGA-AC-A23C-01A-12D-A899-36	chr6	13008001	13226000	218	1.401916
TCGA-AC-A23C-01A-12D-A899-36	chr6	13226001	13347000	121	1.447211
TCGA-AC-A23C-01A-12D-A899-36	chr6	13347001	13391000	44	1.517188
TCGA-AC-A23C-01A-12D-A899-36	chr6	13391001	13468000	77	1.592379
TCGA-AC-A23C-01A-12D-A899-36	chr6	13468001	13564000	96	1.625931
TCGA-AC-A23C-01A-12D-A899-36	chr6	13564001	13638000	74	1.553919
TCGA-AC-A23C-01A-12D-A899-36	chr6	13638001	13720000	82	1.504604
TCGA-AC-A23C-01A-12D-A899-36	chr6	13720001	13824000	104	1.665600
TCGA-AC-A23C-01A-12D-A899-36	chr6	13824001	13893000	69	1.728034
TCGA-AC-A23C-01A-12D-A899-36	chr6	13893001	14038000	145	1.516035
TCGA-AC-A23C-01A-12D-A899-36	chr6	14038001	14070000	32	1.816828
TCGA-AC-A23C-01A-12D-A899-36	chr6	14070001	14085000	15	1.835092
TCGA-AC-A23C-01A-12D-A899-36	chr6	14085001	14144000	59	1.757801
TCGA-AC-A23C-01A-12D-A899-36	chr6	14144001	14332000	188	1.633665
TCGA-AC-A23C-01A-12D-A899-36	chr6	14332001	14349000	17	1.613555
TCGA-AC-A23C-01A-12D-A899-36	chr6	14349001	14365000	16	1.650261
TCGA-AC-A23C-01A-12D-A899-36	chr6	14365001	14714000	349	1.796372
TCGA-AC-A23C-01A-12D-A899-36	chr6	14714001	14804000	90	1.822252
TCGA-AC-A23C-01A-12D-A899-36	chr6	14804001	14858000	54	1.846395
TCGA-AC-A23C-01A-12D-A899-36	chr6	14858001	15075000	217	1.732612
TCGA-AC-A23C-01A-12D-A899-36	chr6	15075001	15182000	107	1.784608
TCGA-AC-A23C-01A-12D-A899-36	chr6	15182001	15595000	412	1.716521
TCGA-AC-A23C-01A-12D-A899-36	chr6	15595001	15730000	135	1.376544
TCGA-AC-A23C-01A-12D-A899-36	chr6	15730001	15743000	13	1.395467
TCGA-AC-A23C-01A-12D-A899-36	chr6	15743001	16149000	406	1.392796
TCGA-AC-A23C-01A-12D-A899-36	chr6	16149001	16168000	19	1.391554
TCGA-AC-A23C-01A-12D-A899-36	chr6	16168001	16295000	127	1.388302
TCGA-AC-A23C-01A-12D-A899-36	chr6	16295001	16445000	150	1.461419
TCGA-AC-A23C-01A-12D-A899-36	chr6	16445001	16902000	455	1.514189
TCGA-AC-A23C-01A-12D-A899-36	chr6	16902001	16978000	76	1.622075
TCGA-AC-A23C-01A-12D-A899-36	chr6	16978001	17005000	27	1.634293
TCGA-AC-A23C-01A-12D-A899-36	chr6	17005001	17047000	42	1.637647
TCGA-AC-A23C-01A-12D-A899-36	chr6	17047001	17106000	59	1.613754
TCGA-AC-A23C-01A-12D-A899-36	chr6	17106001	17416000	310	1.601395
TCGA-AC-A23C-01A-12D-A899-36	chr6	17416001	17492000	75	1.525896
TCGA-AC-A23C-01A-12D-A899-36	chr6	17492001	17528000	36	1.622687
TCGA-AC-A23C-01A-12D-A899-36	chr6	17528001	17549000	21	2.667569
TCGA-AC-A23C-01A-12D-A899-36	chr6	17549001	17721000	172	2.668016
TCGA-AC-A23C-01A-12D-A899-36	chr6	17721001	17748000	27	2.463614
TCGA-AC-A23C-01A-12D-A899-36	chr6	17748001	18058000	310	2.313544
TCGA-AC-A23C-01A-12D-A899-36	chr6	18058001	18070000	12	2.373509
TCGA-AC-A23C-01A-12D-A899-36	chr6	18070001	18101000	31	2.514799
TCGA-AC-A23C-01A-12D-A899-36	chr6	18101001	18213000	112	2.680580
TCGA-AC-A23C-01A-12D-A899-36	chr6	18213001	18367000	154	3.009089
TCGA-AC-A23C-01A-12D-A899-36	chr6	18367001	18403000	36	3.304959
TCGA-AC-A23C-01A-12D-A899-36	chr6	18403001	18415000	12	3.323087
TCGA-AC-A23C-01A-12D-A899-36	chr6	18415001	18480000	65	3.317507
TCGA-AC-A23C-01A-12D-A899-36	chr6	18480001	18500000	20	3.325090
TCGA-AC-A23C-01A-12D-A899-36	chr6	18500001	18750000	250	3.327305
TCGA-AC-A23C-01A-12D-A899-36	chr6	18750001	18867000	117	3.151569
TCGA-AC-A23C-01A-12D-A899-36	chr6	18867001	18885000	18	3.131373
TCGA-AC-A23C-01A-12D-A899-36	chr6	18885001	18902000	16	3.148992
TCGA-AC-A23C-01A-12D-A899-36	chr6	18902001	19230000	326	2.952278
TCGA-AC-A23C-01A-12D-A899-36	chr6	19230001	19238000	8	2.947082
TCGA-AC-A23C-01A-12D-A899-36	chr6	19238001	19319000	81	2.943877
TCGA-AC-A23C-01A-12D-A899-36	chr6	19319001	19383000	63	2.937839
TCGA-AC-A23C-01A-12D-A899-36	chr6	19383001	19631000	248	2.937436
TCGA-AC-A23C-01A-12D-A899-36	chr6	19631001	19646000	15	2.936390
TCGA-AC-A23C-01A-12D-A899-36	chr6	19646001	19661000	15	2.936978
TCGA-AC-A23C-01A-12D-A899-36	chr6	19661001	19672000	11	2.919591
TCGA-AC-A23C-01A-12D-A899-36	chr6	19672001	19710000	38	2.941406
TCGA-AC-A23C-01A-12D-A899-36	chr6	19710001	19724000	14	2.961437
TCGA-AC-A23C-01A-12D-A899-36	chr6	19724001	19750000	26	2.949432
TCGA-AC-A23C-01A-12D-A899-36	chr6	19750001	19786000	31	2.931884
TCGA-AC-A23C-01A-12D-A899-36	chr6	19786001	19857000	71	2.803897
TCGA-AC-A23C-01A-12D-A899-36	chr6	19857001	19868000	11	2.780248
TCGA-AC-A23C-01A-12D-A899-36	chr6	19868001	20022000	154	2.604160
TCGA-AC-A23C-01A-12D-A899-36	chr6	20022001	20031000	9	2.613239
TCGA-AC-A23C-01A-12D-A899-36	chr6	20031001	20036000	5	2.543797
TCGA-AC-A23C-01A-12D-A899-36	chr6	20036001	20189000	153	2.321824
TCGA-AC-A23C-01A-12D-A899-36	chr6	20189001	20235000	46	2.254138
TCGA-AC-A23C-01A-12D-A899-36	chr6	20235001	20251000	16	1.868731
TCGA-AC-A23C-01A-12D-A899-36	chr6	20251001	20276000	25	1.837420
TCGA-AC-A23C-01A-12D-A899-36	chr6	20276001	20426000	150	1.826781
TCGA-AC-A23C-01A-12D-A899-36	chr6	20426001	20527000	101	1.833925
TCGA-AC-A23C-01A-12D-A899-36	chr6	20527001	21065000	537	1.412437
TCGA-AC-A23C-01A-12D-A899-36	chr6	21065001	21095000	30	1.525918
TCGA-AC-A23C-01A-12D-A899-36	chr6	21095001	21176000	81	1.382603
TCGA-AC-A23C-01A-12D-A899-36	chr6	21176001	21219000	43	0.564572
TCGA-AC-A23C-01A-12D-A899-36	chr6	21219001	21709000	489	0.586895
TCGA-AC-A23C-01A-12D-A899-36	chr6	21709001	21899000	189	1.527717
TCGA-AC-A23C-01A-12D-A899-36	chr6	21899001	21976000	77	1.513407
TCGA-AC-A23C-01A-12D-A899-36	chr6	21976001	22043000	67	1.532146
TCGA-AC-A23C-01A-12D-A899-36	chr6	22043001	22434000	387	0.586758
TCGA-AC-A23C-01A-12D-A899-36	chr6	22434001	22858000	421	0.373461
TCGA-AC-A23C-01A-12D-A899-36	chr6	22858001	23069000	210	1.279963
TCGA-AC-A23C-01A-12D-A899-36	chr6	23069001	23438000	367	0.581629
TCGA-AC-A23C-01A-12D-A899-36	chr6	23438001	24285000	842	0.349174
TCGA-AC-A23C-01A-12D-A899-36	chr6	24285001	25811000	1516	0.592505
TCGA-AC-A23C-01A-12D-A899-36	chr6	25811001	25865000	54	1.643033
TCGA-AC-A23C-01A-12D-A899-36	chr6	25865001	25970000	104	0.597095
TCGA-AC-A23C-01A-12D-A899-36	chr6	25970001	26035000	65	1.620071
TCGA-AC-A23C-01A-12D-A899-36	chr6	26035001	26042000	7	1.658854
TCGA-AC-A23C-01A-12D-A899-36	chr6	26042001	26050000	8	1.671843
TCGA-AC-A23C-01A-12D-A899-36	chr6	26050001	26136000	86	0.583552
TCGA-AC-A23C-01A-12D-A899-36	chr6	26136001	26186000	50	0.432658
TCGA-AC-A23C-01A-12D-A899-36	chr6	26186001	26363000	177	0.321009
TCGA-AC-A23C-01A-12D-A899-36	chr6	26363001	26741000	304	0.597092
TCGA-AC-A23C-01A-12D-A899-36	chr6	26741001	27372000	530	0.339084
TCGA-AC-A23C-01A-12D-A899-36	chr6	27372001	27725000	351	0.269259
TCGA-AC-A23C-01A-12D-A899-36	chr6	27725001	27923000	198	0.344921
TCGA-AC-A23C-01A-12D-A899-36	chr6	27923001	29123000	1195	0.032223
TCGA-AC-A23C-01A-12D-A899-36	chr6	29124001	29194000	70	-0.946677
TCGA-AC-A23C-01A-12D-A899-36	chr6	29195001	30407000	1199	0.048858
TCGA-AC-A23C-01A-12D-A899-36	chr6	30407001	32524000	2007	0.354298
TCGA-AC-A23C-01A-12D-A899-36	chr6	32524001	32642000	88	0.985589
