GDC_Aliquot_ID	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-EW-A1PD-01A-11D-A898-36	chr1	41171001	44672000	3486	0.395951
TCGA-EW-A1PD-01A-11D-A898-36	chr1	44672001	45074000	399	0.364916
TCGA-EW-A1PD-01A-11D-A898-36	chr1	45074001	46400000	1320	0.383682
TCGA-EW-A1PD-01A-11D-A898-36	chr1	46400001	51561000	5116	0.400416
TCGA-EW-A1PD-01A-11D-A898-36	chr1	51561001	55533000	3963	0.380373
TCGA-EW-A1PD-01A-11D-A898-36	chr1	55533001	57100000	1558	0.407809
TCGA-EW-A1PD-01A-11D-A898-36	chr1	57100001	57204000	104	0.413250
TCGA-EW-A1PD-01A-11D-A898-36	chr1	57204001	57916000	711	0.391620
TCGA-EW-A1PD-01A-11D-A898-36	chr1	57916001	58449000	516	0.414533
TCGA-EW-A1PD-01A-11D-A898-36	chr1	58449001	58590000	140	0.397850
TCGA-EW-A1PD-01A-11D-A898-36	chr1	58590001	59378000	787	0.401754
TCGA-EW-A1PD-01A-11D-A898-36	chr1	59378001	62183000	2795	0.399258
TCGA-EW-A1PD-01A-11D-A898-36	chr1	62183001	62246000	63	0.340550
TCGA-EW-A1PD-01A-11D-A898-36	chr1	62246001	63853000	1602	0.378111
TCGA-EW-A1PD-01A-11D-A898-36	chr1	63853001	65703000	1836	0.393774
TCGA-EW-A1PD-01A-11D-A898-36	chr1	65703001	65752000	49	0.395048
TCGA-EW-A1PD-01A-11D-A898-36	chr1	65752001	66488000	729	0.383794
TCGA-EW-A1PD-01A-11D-A898-36	chr1	66488001	71918000	5389	-0.001281
TCGA-EW-A1PD-01A-11D-A898-36	chr1	71918001	72487000	523	-0.532077
TCGA-EW-A1PD-01A-11D-A898-36	chr1	72487001	77013000	4499	-0.518775
TCGA-EW-A1PD-01A-11D-A898-36	chr1	77013001	77039000	26	-0.482192
TCGA-EW-A1PD-01A-11D-A898-36	chr1	77039001	79107000	2052	-0.510759
TCGA-EW-A1PD-01A-11D-A898-36	chr1	79107001	79339000	231	-0.521492
TCGA-EW-A1PD-01A-11D-A898-36	chr1	79339001	79348000	9	-0.559304
TCGA-EW-A1PD-01A-11D-A898-36	chr1	79348001	80890000	1535	-0.520831
TCGA-EW-A1PD-01A-11D-A898-36	chr1	80890001	81281000	381	-0.519701
TCGA-EW-A1PD-01A-11D-A898-36	chr1	81281001	81405000	124	-0.525073
TCGA-EW-A1PD-01A-11D-A898-36	chr1	81405001	81527000	122	-0.503184
TCGA-EW-A1PD-01A-11D-A898-36	chr1	81527001	82334000	798	-0.523787
TCGA-EW-A1PD-01A-11D-A898-36	chr1	82334001	83763000	1390	-0.493943
TCGA-EW-A1PD-01A-11D-A898-36	chr1	83763001	84217000	446	-0.493238
TCGA-EW-A1PD-01A-11D-A898-36	chr1	84217001	85629000	1399	-0.498163
TCGA-EW-A1PD-01A-11D-A898-36	chr1	85629001	85805000	169	-0.499569
TCGA-EW-A1PD-01A-11D-A898-36	chr1	85805001	87190000	1365	-0.504349
TCGA-EW-A1PD-01A-11D-A898-36	chr1	87190001	88058000	868	-0.504708
TCGA-EW-A1PD-01A-11D-A898-36	chr1	88058001	88170000	112	-0.509541
TCGA-EW-A1PD-01A-11D-A898-36	chr1	88170001	89194000	1019	-0.506352
TCGA-EW-A1PD-01A-11D-A898-36	chr1	89194001	89991000	782	-0.491009
TCGA-EW-A1PD-01A-11D-A898-36	chr1	89991001	90365000	372	-0.511610
TCGA-EW-A1PD-01A-11D-A898-36	chr1	90365001	91575000	1199	-0.512775
TCGA-EW-A1PD-01A-11D-A898-36	chr1	91575001	91708000	132	-0.490572
TCGA-EW-A1PD-01A-11D-A898-36	chr1	91708001	91769000	61	-0.486997
TCGA-EW-A1PD-01A-11D-A898-36	chr1	91769001	91902000	133	-0.523691
TCGA-EW-A1PD-01A-11D-A898-36	chr1	91902001	93402000	1499	-0.524740
TCGA-EW-A1PD-01A-11D-A898-36	chr1	93402001	94723000	1314	-0.499656
TCGA-EW-A1PD-01A-11D-A898-36	chr1	94723001	94770000	47	-0.497107
TCGA-EW-A1PD-01A-11D-A898-36	chr1	94770001	95129000	359	-0.505171
TCGA-EW-A1PD-01A-11D-A898-36	chr1	95129001	95153000	24	-0.502636
TCGA-EW-A1PD-01A-11D-A898-36	chr1	95153001	95378000	221	-0.520289
TCGA-EW-A1PD-01A-11D-A898-36	chr1	95378001	97354000	1966	-0.502570
TCGA-EW-A1PD-01A-11D-A898-36	chr1	97354001	98596000	1240	-0.517660
TCGA-EW-A1PD-01A-11D-A898-36	chr1	98596001	120523000	20990	0.005096
TCGA-EW-A1PD-01A-11D-A898-36	chr1	120535001	120945000	36	-0.633326
TCGA-EW-A1PD-01A-11D-A898-36	chr1	120946001	122521000	267	0.006202
TCGA-EW-A1PD-01A-11D-A898-36	chr1	122524001	124069000	174	0.574339
TCGA-EW-A1PD-01A-11D-A898-36	chr1	124069001	124157000	8	1.584811
TCGA-EW-A1PD-01A-11D-A898-36	chr1	124161001	124769000	124	0.357658
TCGA-EW-A1PD-01A-11D-A898-36	chr1	124770001	174827000	27393	0.006448
TCGA-EW-A1PD-01A-11D-A898-36	chr1	174827001	174833000	6	-29.816869
TCGA-EW-A1PD-01A-11D-A898-36	chr1	174833001	192103000	17169	0.005276
TCGA-EW-A1PD-01A-11D-A898-36	chr1	192103001	193390000	1280	0.380043
TCGA-EW-A1PD-01A-11D-A898-36	chr1	193390001	198046000	4535	0.378381
TCGA-EW-A1PD-01A-11D-A898-36	chr1	198046001	204291000	6228	0.386345
TCGA-EW-A1PD-01A-11D-A898-36	chr1	204291001	207191000	2667	0.395278
TCGA-EW-A1PD-01A-11D-A898-36	chr1	207191001	207340000	149	0.341899
TCGA-EW-A1PD-01A-11D-A898-36	chr1	207340001	208936000	1546	0.404493
TCGA-EW-A1PD-01A-11D-A898-36	chr1	208936001	248931000	39366	-0.005254
TCGA-EW-A1PD-01A-11D-A898-36	chr2	11001	14213000	14066	-0.009843
TCGA-EW-A1PD-01A-11D-A898-36	chr2	14213001	14232000	19	0.576640
TCGA-EW-A1PD-01A-11D-A898-36	chr2	14232001	21258000	6986	0.007000
TCGA-EW-A1PD-01A-11D-A898-36	chr2	21258001	23556000	2290	-0.507843
TCGA-EW-A1PD-01A-11D-A898-36	chr2	23556001	24221000	663	-0.525692
TCGA-EW-A1PD-01A-11D-A898-36	chr2	24221001	25929000	1705	-0.526403
TCGA-EW-A1PD-01A-11D-A898-36	chr2	25929001	25947000	18	-0.552614
TCGA-EW-A1PD-01A-11D-A898-36	chr2	25947001	25966000	18	-0.591334
TCGA-EW-A1PD-01A-11D-A898-36	chr2	25966001	25980000	14	-0.490186
TCGA-EW-A1PD-01A-11D-A898-36	chr2	25980001	26018000	38	-0.547346
TCGA-EW-A1PD-01A-11D-A898-36	chr2	26018001	27636000	1610	-0.531646
TCGA-EW-A1PD-01A-11D-A898-36	chr2	27636001	29660000	2018	-0.511725
TCGA-EW-A1PD-01A-11D-A898-36	chr2	29660001	32033000	2363	-0.504959
TCGA-EW-A1PD-01A-11D-A898-36	chr2	32033001	32930000	889	-0.539002
TCGA-EW-A1PD-01A-11D-A898-36	chr2	32930001	34049000	1116	-0.521686
TCGA-EW-A1PD-01A-11D-A898-36	chr2	34049001	34211000	162	-0.535357
TCGA-EW-A1PD-01A-11D-A898-36	chr2	34211001	34552000	299	-0.516443
TCGA-EW-A1PD-01A-11D-A898-36	chr2	34552001	39185000	4591	0.002186
TCGA-EW-A1PD-01A-11D-A898-36	chr2	39186001	39241000	55	-0.557431
TCGA-EW-A1PD-01A-11D-A898-36	chr2	39241001	41012000	1770	0.011797
TCGA-EW-A1PD-01A-11D-A898-36	chr2	41012001	41023000	11	-29.874645
TCGA-EW-A1PD-01A-11D-A898-36	chr2	41023001	66540000	25370	0.001131
TCGA-EW-A1PD-01A-11D-A898-36	chr2	66540001	66565000	25	-0.552149
TCGA-EW-A1PD-01A-11D-A898-36	chr2	66565001	228426000	153248	-0.000277
TCGA-EW-A1PD-01A-11D-A898-36	chr2	228426001	228437000	11	-0.517531
TCGA-EW-A1PD-01A-11D-A898-36	chr2	228437001	241911000	13335	-0.018143
TCGA-EW-A1PD-01A-11D-A898-36	chr2	241911001	242093000	169	-0.993187
TCGA-EW-A1PD-01A-11D-A898-36	chr2	242093001	242159000	37	0.009014
TCGA-EW-A1PD-01A-11D-A898-36	chr3	12001	45179000	44930	0.004366
TCGA-EW-A1PD-01A-11D-A898-36	chr3	45179001	45187000	8	-0.448559
TCGA-EW-A1PD-01A-11D-A898-36	chr3	45187001	45196000	9	-0.489523
TCGA-EW-A1PD-01A-11D-A898-36	chr3	45196001	45303000	107	-0.509399
TCGA-EW-A1PD-01A-11D-A898-36	chr3	45303001	45407000	104	-0.495631
TCGA-EW-A1PD-01A-11D-A898-36	chr3	45407001	46149000	741	-0.500043
TCGA-EW-A1PD-01A-11D-A898-36	chr3	46149001	46185000	35	-0.553136
TCGA-EW-A1PD-01A-11D-A898-36	chr3	46185001	46754000	569	-0.506409
TCGA-EW-A1PD-01A-11D-A898-36	chr3	46754001	46810000	48	-2.213625
TCGA-EW-A1PD-01A-11D-A898-36	chr3	46810001	48492000	1674	-0.529523
TCGA-EW-A1PD-01A-11D-A898-36	chr3	48492001	48498000	6	-2.523474
TCGA-EW-A1PD-01A-11D-A898-36	chr3	48498001	51815000	3305	-0.523516
TCGA-EW-A1PD-01A-11D-A898-36	chr3	51815001	54442000	2609	-0.516438
TCGA-EW-A1PD-01A-11D-A898-36	chr3	54442001	57044000	2591	-0.506132
TCGA-EW-A1PD-01A-11D-A898-36	chr3	57044001	58616000	1568	-0.529522
TCGA-EW-A1PD-01A-11D-A898-36	chr3	58616001	59433000	811	-0.494050
TCGA-EW-A1PD-01A-11D-A898-36	chr3	59433001	59449000	16	-0.510063
TCGA-EW-A1PD-01A-11D-A898-36	chr3	59449001	63417000	3944	-0.509711
TCGA-EW-A1PD-01A-11D-A898-36	chr3	63417001	63452000	35	-0.500541
TCGA-EW-A1PD-01A-11D-A898-36	chr3	63452001	64567000	1109	-0.502572
TCGA-EW-A1PD-01A-11D-A898-36	chr3	64567001	66821000	2243	-0.504081
TCGA-EW-A1PD-01A-11D-A898-36	chr3	66821001	66841000	20	-0.536967
TCGA-EW-A1PD-01A-11D-A898-36	chr3	66841001	70829000	3967	-0.503782
TCGA-EW-A1PD-01A-11D-A898-36	chr3	70829001	71120000	291	-0.503358
TCGA-EW-A1PD-01A-11D-A898-36	chr3	71120001	71128000	8	-0.555165
TCGA-EW-A1PD-01A-11D-A898-36	chr3	71128001	71157000	29	-0.538023
TCGA-EW-A1PD-01A-11D-A898-36	chr3	71157001	71964000	806	-0.518785
TCGA-EW-A1PD-01A-11D-A898-36	chr3	71964001	73763000	1797	-0.513410
TCGA-EW-A1PD-01A-11D-A898-36	chr3	73763001	73775000	12	-0.492664
TCGA-EW-A1PD-01A-11D-A898-36	chr3	73775001	73853000	78	-0.516285
TCGA-EW-A1PD-01A-11D-A898-36	chr3	73853001	74477000	623	-0.507929
TCGA-EW-A1PD-01A-11D-A898-36	chr3	74477001	74679000	201	-0.514547
TCGA-EW-A1PD-01A-11D-A898-36	chr3	74679001	74995000	315	-0.531546
TCGA-EW-A1PD-01A-11D-A898-36	chr3	74995001	75268000	268	-0.515797
TCGA-EW-A1PD-01A-11D-A898-36	chr3	75268001	75408000	140	-0.486606
TCGA-EW-A1PD-01A-11D-A898-36	chr3	75408001	75939000	505	-0.489374
TCGA-EW-A1PD-01A-11D-A898-36	chr3	75939001	76702000	762	-0.517352
TCGA-EW-A1PD-01A-11D-A898-36	chr3	76702001	77062000	359	-0.527378
TCGA-EW-A1PD-01A-11D-A898-36	chr3	77062001	77447000	383	-0.506206
TCGA-EW-A1PD-01A-11D-A898-36	chr3	77447001	78292000	840	-0.501654
TCGA-EW-A1PD-01A-11D-A898-36	chr3	78292001	84140000	5811	-0.518428
TCGA-EW-A1PD-01A-11D-A898-36	chr3	84140001	84582000	442	-0.513082
TCGA-EW-A1PD-01A-11D-A898-36	chr3	84582001	84602000	20	-0.529242
TCGA-EW-A1PD-01A-11D-A898-36	chr3	84602001	84625000	23	-0.496870
TCGA-EW-A1PD-01A-11D-A898-36	chr3	84625001	84636000	11	-0.503366
TCGA-EW-A1PD-01A-11D-A898-36	chr3	84636001	87519000	2872	-0.528936
TCGA-EW-A1PD-01A-11D-A898-36	chr3	87519001	87585000	66	-0.518262
TCGA-EW-A1PD-01A-11D-A898-36	chr3	87585001	88019000	433	-0.524653
TCGA-EW-A1PD-01A-11D-A898-36	chr3	88019001	88048000	29	-0.512967
TCGA-EW-A1PD-01A-11D-A898-36	chr3	88048001	89301000	1252	-0.525509
TCGA-EW-A1PD-01A-11D-A898-36	chr3	89301001	89345000	44	-0.531040
TCGA-EW-A1PD-01A-11D-A898-36	chr3	89345001	89370000	21	-2.340538
TCGA-EW-A1PD-01A-11D-A898-36	chr3	89370001	90425000	1031	-0.527636
TCGA-EW-A1PD-01A-11D-A898-36	chr3	90425001	128686000	35252	0.003166
TCGA-EW-A1PD-01A-11D-A898-36	chr3	128686001	128698000	12	0.504641
TCGA-EW-A1PD-01A-11D-A898-36	chr3	128698001	145693000	16829	0.010468
TCGA-EW-A1PD-01A-11D-A898-36	chr3	145693001	188223000	42160	-0.036008
TCGA-EW-A1PD-01A-11D-A898-36	chr3	188223001	195611000	7302	-0.058246
TCGA-EW-A1PD-01A-11D-A898-36	chr3	195611001	195703000	69	0.167130
TCGA-EW-A1PD-01A-11D-A898-36	chr3	195703001	195722000	18	0.076433
TCGA-EW-A1PD-01A-11D-A898-36	chr3	195722001	196032000	287	-0.101199
TCGA-EW-A1PD-01A-11D-A898-36	chr3	196032001	196046000	14	-0.503803
TCGA-EW-A1PD-01A-11D-A898-36	chr3	196046001	196225000	178	-0.578486
TCGA-EW-A1PD-01A-11D-A898-36	chr3	196225001	196739000	511	-0.552897
TCGA-EW-A1PD-01A-11D-A898-36	chr3	196739001	196786000	45	-0.503060
TCGA-EW-A1PD-01A-11D-A898-36	chr3	196786001	197055000	268	-0.540275
TCGA-EW-A1PD-01A-11D-A898-36	chr3	197055001	197626000	559	-0.517995
TCGA-EW-A1PD-01A-11D-A898-36	chr3	197627001	197650000	17	-0.566675
TCGA-EW-A1PD-01A-11D-A898-36	chr3	197650001	198122000	453	-0.538548
TCGA-EW-A1PD-01A-11D-A898-36	chr3	198122001	198175000	34	-0.437292
TCGA-EW-A1PD-01A-11D-A898-36	chr4	15001	508000	458	-0.026591
TCGA-EW-A1PD-01A-11D-A898-36	chr4	508001	691000	182	-0.027333
TCGA-EW-A1PD-01A-11D-A898-36	chr4	691001	1416000	710	-0.034661
TCGA-EW-A1PD-01A-11D-A898-36	chr4	1416001	1665000	230	-0.018378
TCGA-EW-A1PD-01A-11D-A898-36	chr4	1665001	1803000	138	-0.031934
TCGA-EW-A1PD-01A-11D-A898-36	chr4	1803001	1990000	186	-0.037581
TCGA-EW-A1PD-01A-11D-A898-36	chr4	1990001	2137000	147	-0.033691
TCGA-EW-A1PD-01A-11D-A898-36	chr4	2137001	2301000	164	-0.009861
TCGA-EW-A1PD-01A-11D-A898-36	chr4	2301001	3528000	1222	-0.539761
TCGA-EW-A1PD-01A-11D-A898-36	chr4	3528001	4108000	566	-0.511485
TCGA-EW-A1PD-01A-11D-A898-36	chr4	4108001	4157000	19	-2.184258
TCGA-EW-A1PD-01A-11D-A898-36	chr4	4157001	4291000	134	-0.514237
TCGA-EW-A1PD-01A-11D-A898-36	chr4	4291001	4356000	65	-0.521131
TCGA-EW-A1PD-01A-11D-A898-36	chr4	4356001	5600000	1239	-0.505678
TCGA-EW-A1PD-01A-11D-A898-36	chr4	5600001	5639000	39	-0.493478
TCGA-EW-A1PD-01A-11D-A898-36	chr4	5639001	10248000	4284	-0.526256
TCGA-EW-A1PD-01A-11D-A898-36	chr4	10248001	10413000	157	-0.458268
TCGA-EW-A1PD-01A-11D-A898-36	chr4	10413001	10823000	408	-0.521895
TCGA-EW-A1PD-01A-11D-A898-36	chr4	10823001	13798000	2941	-0.508253
TCGA-EW-A1PD-01A-11D-A898-36	chr4	13798001	14673000	864	-0.483661
TCGA-EW-A1PD-01A-11D-A898-36	chr4	14673001	14804000	125	-0.493616
TCGA-EW-A1PD-01A-11D-A898-36	chr4	14804001	17566000	2740	-0.500714
TCGA-EW-A1PD-01A-11D-A898-36	chr4	17566001	17716000	150	-0.555654
TCGA-EW-A1PD-01A-11D-A898-36	chr4	17716001	20542000	2804	-0.515849
TCGA-EW-A1PD-01A-11D-A898-36	chr4	20542001	23923000	3361	-0.516234
TCGA-EW-A1PD-01A-11D-A898-36	chr4	23923001	25425000	1501	-0.503030
TCGA-EW-A1PD-01A-11D-A898-36	chr4	25425001	26518000	1093	-0.531763
TCGA-EW-A1PD-01A-11D-A898-36	chr4	26518001	28435000	1904	-0.512467
TCGA-EW-A1PD-01A-11D-A898-36	chr4	28435001	37162000	8681	-0.524546
TCGA-EW-A1PD-01A-11D-A898-36	chr4	37162001	37325000	163	-0.480364
TCGA-EW-A1PD-01A-11D-A898-36	chr4	37325001	45386000	8034	-0.517217
TCGA-EW-A1PD-01A-11D-A898-36	chr4	45386001	49092000	3679	-0.004378
TCGA-EW-A1PD-01A-11D-A898-36	chr4	49092001	49219000	99	-0.345259
TCGA-EW-A1PD-01A-11D-A898-36	chr4	49219001	58698000	7040	0.002995
TCGA-EW-A1PD-01A-11D-A898-36	chr4	58698001	67224000	8378	0.354334
TCGA-EW-A1PD-01A-11D-A898-36	chr4	67224001	68736000	1377	0.380947
TCGA-EW-A1PD-01A-11D-A898-36	chr4	68736001	69783000	1039	0.413582
TCGA-EW-A1PD-01A-11D-A898-36	chr4	69783001	74703000	4898	0.379614
TCGA-EW-A1PD-01A-11D-A898-36	chr4	74703001	75571000	848	0.412292
TCGA-EW-A1PD-01A-11D-A898-36	chr4	75571001	76285000	714	0.373616
TCGA-EW-A1PD-01A-11D-A898-36	chr4	76285001	77208000	918	0.390824
TCGA-EW-A1PD-01A-11D-A898-36	chr4	77208001	77367000	159	0.441662
TCGA-EW-A1PD-01A-11D-A898-36	chr4	77367001	80715000	3310	0.376326
TCGA-EW-A1PD-01A-11D-A898-36	chr4	80715001	85694000	4958	0.371688
TCGA-EW-A1PD-01A-11D-A898-36	chr4	85694001	100960000	15152	0.378846
TCGA-EW-A1PD-01A-11D-A898-36	chr4	100960001	102295000	1324	0.003790
TCGA-EW-A1PD-01A-11D-A898-36	chr4	102295001	102628000	329	0.015752
TCGA-EW-A1PD-01A-11D-A898-36	chr4	102628001	105966000	3318	0.009378
TCGA-EW-A1PD-01A-11D-A898-36	chr4	105966001	109903000	3902	0.016104
TCGA-EW-A1PD-01A-11D-A898-36	chr4	109903001	110092000	188	0.025857
TCGA-EW-A1PD-01A-11D-A898-36	chr4	110092001	111497000	1383	0.009390
TCGA-EW-A1PD-01A-11D-A898-36	chr4	111497001	112345000	842	0.031281
TCGA-EW-A1PD-01A-11D-A898-36	chr4	112345001	112856000	507	0.002414
TCGA-EW-A1PD-01A-11D-A898-36	chr4	112856001	117424000	4546	0.009405
TCGA-EW-A1PD-01A-11D-A898-36	chr4	117424001	117560000	136	-0.004917
TCGA-EW-A1PD-01A-11D-A898-36	chr4	117560001	118479000	912	0.025203
TCGA-EW-A1PD-01A-11D-A898-36	chr4	118479001	118647000	149	0.022816
TCGA-EW-A1PD-01A-11D-A898-36	chr4	118648001	121360000	2669	0.033786
TCGA-EW-A1PD-01A-11D-A898-36	chr4	121360001	121369000	8	-2.243153
TCGA-EW-A1PD-01A-11D-A898-36	chr4	121369001	125464000	4080	0.025426
TCGA-EW-A1PD-01A-11D-A898-36	chr4	125464001	127309000	1831	0.018572
TCGA-EW-A1PD-01A-11D-A898-36	chr4	127309001	127611000	301	0.049814
TCGA-EW-A1PD-01A-11D-A898-36	chr4	127611001	127619000	8	-2.157355
TCGA-EW-A1PD-01A-11D-A898-36	chr4	127619001	128392000	764	0.020552
TCGA-EW-A1PD-01A-11D-A898-36	chr4	128392001	128622000	230	0.045625
TCGA-EW-A1PD-01A-11D-A898-36	chr4	128622001	128684000	61	0.031852
TCGA-EW-A1PD-01A-11D-A898-36	chr4	128684001	129796000	1108	0.022282
TCGA-EW-A1PD-01A-11D-A898-36	chr4	129796001	132455000	2613	0.019107
TCGA-EW-A1PD-01A-11D-A898-36	chr4	132455001	133478000	1014	0.020559
TCGA-EW-A1PD-01A-11D-A898-36	chr4	133478001	140655000	7134	0.020697
TCGA-EW-A1PD-01A-11D-A898-36	chr4	140655001	141907000	1239	0.039431
TCGA-EW-A1PD-01A-11D-A898-36	chr4	141907001	142042000	135	0.038588
TCGA-EW-A1PD-01A-11D-A898-36	chr4	142042001	142142000	99	0.055201
TCGA-EW-A1PD-01A-11D-A898-36	chr4	142142001	156039000	13813	0.014808
TCGA-EW-A1PD-01A-11D-A898-36	chr4	156039001	156129000	88	-0.047760
TCGA-EW-A1PD-01A-11D-A898-36	chr4	156129001	156669000	533	0.010121
TCGA-EW-A1PD-01A-11D-A898-36	chr4	156669001	156896000	226	-0.559022
TCGA-EW-A1PD-01A-11D-A898-36	chr4	156896001	160819000	3889	0.013485
TCGA-EW-A1PD-01A-11D-A898-36	chr4	160819001	161236000	414	-0.013873
TCGA-EW-A1PD-01A-11D-A898-36	chr4	161236001	165805000	4529	-0.002096
TCGA-EW-A1PD-01A-11D-A898-36	chr4	165805001	167684000	1854	-0.002090
TCGA-EW-A1PD-01A-11D-A898-36	chr4	167684001	167712000	28	-0.176289
TCGA-EW-A1PD-01A-11D-A898-36	chr4	167712001	169078000	1359	0.022965
TCGA-EW-A1PD-01A-11D-A898-36	chr4	169078001	169180000	102	0.036944
TCGA-EW-A1PD-01A-11D-A898-36	chr4	169180001	170262000	1072	0.017429
TCGA-EW-A1PD-01A-11D-A898-36	chr4	170262001	170289000	27	-0.008674
TCGA-EW-A1PD-01A-11D-A898-36	chr4	170289001	171731000	1429	0.003321
TCGA-EW-A1PD-01A-11D-A898-36	chr4	171731001	171869000	138	-0.014239
TCGA-EW-A1PD-01A-11D-A898-36	chr4	171869001	172562000	682	0.001881
TCGA-EW-A1PD-01A-11D-A898-36	chr4	172562001	172851000	289	0.020904
TCGA-EW-A1PD-01A-11D-A898-36	chr4	172851001	177442000	4572	0.013818
TCGA-EW-A1PD-01A-11D-A898-36	chr4	177442001	178038000	594	-0.002625
TCGA-EW-A1PD-01A-11D-A898-36	chr4	178038001	179157000	1118	-0.012462
TCGA-EW-A1PD-01A-11D-A898-36	chr4	179157001	179199000	42	-0.043308
TCGA-EW-A1PD-01A-11D-A898-36	chr4	179199001	179696000	497	-0.017450
TCGA-EW-A1PD-01A-11D-A898-36	chr4	179696001	179733000	37	0.003579
TCGA-EW-A1PD-01A-11D-A898-36	chr4	179733001	180576000	838	-0.020529
TCGA-EW-A1PD-01A-11D-A898-36	chr4	180576001	183816000	3210	-0.009958
TCGA-EW-A1PD-01A-11D-A898-36	chr4	183816001	183849000	33	-0.015658
TCGA-EW-A1PD-01A-11D-A898-36	chr4	183849001	186986000	3088	-0.005701
TCGA-EW-A1PD-01A-11D-A898-36	chr4	186986001	187005000	19	-0.060330
TCGA-EW-A1PD-01A-11D-A898-36	chr4	187005001	187551000	543	-0.019415
TCGA-EW-A1PD-01A-11D-A898-36	chr4	187551001	187715000	164	-0.036597
TCGA-EW-A1PD-01A-11D-A898-36	chr4	187715001	189005000	1266	-0.029718
TCGA-EW-A1PD-01A-11D-A898-36	chr4	189005001	189065000	58	0.047646
TCGA-EW-A1PD-01A-11D-A898-36	chr4	189065001	189983000	849	0.373594
TCGA-EW-A1PD-01A-11D-A898-36	chr4	189983001	189995000	12	0.487851
TCGA-EW-A1PD-01A-11D-A898-36	chr4	189995001	190204000	59	0.342951
TCGA-EW-A1PD-01A-11D-A898-36	chr5	13001	694000	634	0.333268
TCGA-EW-A1PD-01A-11D-A898-36	chr5	697001	778000	60	0.842752
TCGA-EW-A1PD-01A-11D-A898-36	chr5	778001	4248000	3415	0.341439
TCGA-EW-A1PD-01A-11D-A898-36	chr5	4248001	4279000	31	0.326669
TCGA-EW-A1PD-01A-11D-A898-36	chr5	4279001	5866000	1577	0.352346
TCGA-EW-A1PD-01A-11D-A898-36	chr5	5866001	8927000	3036	0.358012
TCGA-EW-A1PD-01A-11D-A898-36	chr5	8927001	16715000	7742	0.380868
