GDC_Aliquot_ID	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-E2-A158-01A-11D-A895-36	chr1	9402001	9630000	228	-0.792462
TCGA-E2-A158-01A-11D-A895-36	chr1	9630001	9717000	87	-0.783827
TCGA-E2-A158-01A-11D-A895-36	chr1	9717001	10614000	896	-0.552684
TCGA-E2-A158-01A-11D-A895-36	chr1	10614001	10698000	84	-0.500253
TCGA-E2-A158-01A-11D-A895-36	chr1	10698001	14185000	3085	-0.543211
TCGA-E2-A158-01A-11D-A895-36	chr1	14185001	14876000	689	-0.577315
TCGA-E2-A158-01A-11D-A895-36	chr1	14876001	15013000	137	-0.551691
TCGA-E2-A158-01A-11D-A895-36	chr1	15013001	15049000	36	-0.549807
TCGA-E2-A158-01A-11D-A895-36	chr1	15049001	15100000	51	-0.573237
TCGA-E2-A158-01A-11D-A895-36	chr1	15100001	15243000	143	-0.544083
TCGA-E2-A158-01A-11D-A895-36	chr1	15243001	15264000	21	-0.534482
TCGA-E2-A158-01A-11D-A895-36	chr1	15264001	15579000	314	-0.545109
TCGA-E2-A158-01A-11D-A895-36	chr1	15579001	15724000	145	-0.529537
TCGA-E2-A158-01A-11D-A895-36	chr1	15724001	16765000	935	-0.511616
TCGA-E2-A158-01A-11D-A895-36	chr1	16765001	16977000	138	-0.312166
TCGA-E2-A158-01A-11D-A895-36	chr1	16977001	19564000	2585	-0.545288
TCGA-E2-A158-01A-11D-A895-36	chr1	19564001	21152000	1584	-0.538582
TCGA-E2-A158-01A-11D-A895-36	chr1	21152001	23557000	2387	0.077242
TCGA-E2-A158-01A-11D-A895-36	chr1	23557001	23588000	31	0.636539
TCGA-E2-A158-01A-11D-A895-36	chr1	23588001	26811000	3119	0.084837
TCGA-E2-A158-01A-11D-A895-36	chr1	26811001	29575000	2754	0.631107
TCGA-E2-A158-01A-11D-A895-36	chr1	29575001	30613000	1031	0.579714
TCGA-E2-A158-01A-11D-A895-36	chr1	30613001	31528000	913	0.606624
TCGA-E2-A158-01A-11D-A895-36	chr1	31528001	33352000	1819	0.630619
TCGA-E2-A158-01A-11D-A895-36	chr1	33352001	34604000	1236	0.578249
TCGA-E2-A158-01A-11D-A895-36	chr1	34604001	34653000	49	0.490441
TCGA-E2-A158-01A-11D-A895-36	chr1	34653001	35168000	515	0.603005
TCGA-E2-A158-01A-11D-A895-36	chr1	35168001	37164000	1993	0.622146
TCGA-E2-A158-01A-11D-A895-36	chr1	37164001	37278000	114	0.574156
TCGA-E2-A158-01A-11D-A895-36	chr1	37278001	43699000	6377	0.611792
TCGA-E2-A158-01A-11D-A895-36	chr1	43699001	53321000	9563	0.041185
TCGA-E2-A158-01A-11D-A895-36	chr1	53321001	53333000	12	0.480010
TCGA-E2-A158-01A-11D-A895-36	chr1	53333001	80467000	26924	0.017971
TCGA-E2-A158-01A-11D-A895-36	chr1	80467001	80517000	50	-0.812576
TCGA-E2-A158-01A-11D-A895-36	chr1	80517001	86827000	6204	0.018925
TCGA-E2-A158-01A-11D-A895-36	chr1	86827001	86960000	133	0.943994
TCGA-E2-A158-01A-11D-A895-36	chr1	86960001	90488000	3505	0.567045
TCGA-E2-A158-01A-11D-A895-36	chr1	90488001	91841000	1342	0.567273
TCGA-E2-A158-01A-11D-A895-36	chr1	91841001	91930000	89	0.585094
TCGA-E2-A158-01A-11D-A895-36	chr1	91930001	98886000	6932	0.559525
TCGA-E2-A158-01A-11D-A895-36	chr1	98886001	98958000	72	0.522044
TCGA-E2-A158-01A-11D-A895-36	chr1	98958001	99777000	813	0.555104
TCGA-E2-A158-01A-11D-A895-36	chr1	99777001	101510000	1731	0.572174
TCGA-E2-A158-01A-11D-A895-36	chr1	101510001	102989000	1473	0.551644
TCGA-E2-A158-01A-11D-A895-36	chr1	102989001	104601000	1447	0.549470
TCGA-E2-A158-01A-11D-A895-36	chr1	104601001	106959000	2326	0.543460
TCGA-E2-A158-01A-11D-A895-36	chr1	106959001	108190000	1229	0.542643
TCGA-E2-A158-01A-11D-A895-36	chr1	108190001	108960000	578	0.584725
TCGA-E2-A158-01A-11D-A895-36	chr1	108960001	114889000	5861	0.585911
TCGA-E2-A158-01A-11D-A895-36	chr1	114889001	116562000	1665	0.556158
TCGA-E2-A158-01A-11D-A895-36	chr1	116562001	122700000	3824	0.567262
TCGA-E2-A158-01A-11D-A895-36	chr1	122703001	122731000	4	0.417001
TCGA-E2-A158-01A-11D-A895-36	chr1	122741001	122807000	8	0.434190
TCGA-E2-A158-01A-11D-A895-36	chr1	122818001	122905000	15	0.616437
TCGA-E2-A158-01A-11D-A895-36	chr1	122912001	123196000	33	1.207800
TCGA-E2-A158-01A-11D-A895-36	chr1	123200001	123391000	15	-2.379929
TCGA-E2-A158-01A-11D-A895-36	chr1	123393001	123444000	11	0.615965
TCGA-E2-A158-01A-11D-A895-36	chr1	123445001	123561000	21	-0.871885
TCGA-E2-A158-01A-11D-A895-36	chr1	123616001	124097000	53	0.786758
TCGA-E2-A158-01A-11D-A895-36	chr1	124098001	124281000	24	0.345886
TCGA-E2-A158-01A-11D-A895-36	chr1	124281001	124371000	17	-1.482718
TCGA-E2-A158-01A-11D-A895-36	chr1	124376001	124408000	6	0.921099
TCGA-E2-A158-01A-11D-A895-36	chr1	124418001	124439000	6	-1.204797
TCGA-E2-A158-01A-11D-A895-36	chr1	124446001	124565000	25	0.829043
TCGA-E2-A158-01A-11D-A895-36	chr1	124568001	124598000	7	1.560229
TCGA-E2-A158-01A-11D-A895-36	chr1	124599001	124618000	8	0.887217
TCGA-E2-A158-01A-11D-A895-36	chr1	124622001	124643000	6	0.012030
TCGA-E2-A158-01A-11D-A895-36	chr1	124653001	124691000	8	1.203610
TCGA-E2-A158-01A-11D-A895-36	chr1	124691001	143311000	352	0.612343
TCGA-E2-A158-01A-11D-A895-36	chr1	143311001	143907000	243	0.261895
TCGA-E2-A158-01A-11D-A895-36	chr1	143909001	150497000	2793	0.595004
TCGA-E2-A158-01A-11D-A895-36	chr1	150497001	151605000	1101	0.626520
TCGA-E2-A158-01A-11D-A895-36	chr1	151605001	152561000	941	0.594009
TCGA-E2-A158-01A-11D-A895-36	chr1	152561001	153271000	664	0.559619
TCGA-E2-A158-01A-11D-A895-36	chr1	153271001	153666000	393	0.601360
TCGA-E2-A158-01A-11D-A895-36	chr1	153666001	153717000	51	0.932556
TCGA-E2-A158-01A-11D-A895-36	chr1	153717001	155556000	1831	0.618659
TCGA-E2-A158-01A-11D-A895-36	chr1	155556001	155792000	216	1.031787
TCGA-E2-A158-01A-11D-A895-36	chr1	155792001	156913000	1117	0.635707
TCGA-E2-A158-01A-11D-A895-36	chr1	156913001	157653000	740	0.566962
TCGA-E2-A158-01A-11D-A895-36	chr1	157653001	158861000	1206	0.556236
TCGA-E2-A158-01A-11D-A895-36	chr1	158861001	159906000	1029	0.563007
TCGA-E2-A158-01A-11D-A895-36	chr1	159906001	162919000	2920	0.591519
TCGA-E2-A158-01A-11D-A895-36	chr1	162919001	162966000	47	0.587496
TCGA-E2-A158-01A-11D-A895-36	chr1	162966001	163191000	225	0.549563
TCGA-E2-A158-01A-11D-A895-36	chr1	163191001	166079000	2875	0.553036
TCGA-E2-A158-01A-11D-A895-36	chr1	166079001	167427000	1341	0.550207
TCGA-E2-A158-01A-11D-A895-36	chr1	167427001	174360000	6880	0.565147
TCGA-E2-A158-01A-11D-A895-36	chr1	174360001	224432000	49315	0.022902
TCGA-E2-A158-01A-11D-A895-36	chr1	224432001	224478000	46	0.574589
TCGA-E2-A158-01A-11D-A895-36	chr1	224478001	225855000	1375	0.032136
TCGA-E2-A158-01A-11D-A895-36	chr1	225855001	225919000	64	0.572727
TCGA-E2-A158-01A-11D-A895-36	chr1	225919001	237126000	11029	0.037847
TCGA-E2-A158-01A-11D-A895-36	chr1	237126001	240596000	3459	0.538571
TCGA-E2-A158-01A-11D-A895-36	chr1	240596001	244033000	3394	0.553631
TCGA-E2-A158-01A-11D-A895-36	chr1	244033001	244773000	735	0.576418
TCGA-E2-A158-01A-11D-A895-36	chr1	244773001	245026000	253	0.593681
TCGA-E2-A158-01A-11D-A895-36	chr1	245026001	245106000	79	0.747101
TCGA-E2-A158-01A-11D-A895-36	chr1	245106001	245464000	355	0.962592
TCGA-E2-A158-01A-11D-A895-36	chr1	245464001	246978000	1495	0.576190
TCGA-E2-A158-01A-11D-A895-36	chr1	246978001	247027000	49	0.601445
TCGA-E2-A158-01A-11D-A895-36	chr1	247027001	248416000	1349	0.553750
TCGA-E2-A158-01A-11D-A895-36	chr1	248416001	248553000	65	0.732633
TCGA-E2-A158-01A-11D-A895-36	chr1	248562001	248646000	66	-0.780272
TCGA-E2-A158-01A-11D-A895-36	chr1	248649001	248931000	269	0.551539
TCGA-E2-A158-01A-11D-A895-36	chr2	11001	1606000	1538	0.524207
TCGA-E2-A158-01A-11D-A895-36	chr2	1606001	1778000	167	0.530935
TCGA-E2-A158-01A-11D-A895-36	chr2	1778001	3166000	1380	0.528199
TCGA-E2-A158-01A-11D-A895-36	chr2	3166001	4942000	1753	0.534051
TCGA-E2-A158-01A-11D-A895-36	chr2	4942001	6267000	1316	0.516225
TCGA-E2-A158-01A-11D-A895-36	chr2	6267001	7966000	1694	0.538498
TCGA-E2-A158-01A-11D-A895-36	chr2	7966001	8641000	675	0.948597
TCGA-E2-A158-01A-11D-A895-36	chr2	8641001	10097000	1454	0.967684
TCGA-E2-A158-01A-11D-A895-36	chr2	10097001	12268000	2158	0.963577
TCGA-E2-A158-01A-11D-A895-36	chr2	12268001	12703000	430	0.934753
TCGA-E2-A158-01A-11D-A895-36	chr2	12703001	12724000	21	0.932688
TCGA-E2-A158-01A-11D-A895-36	chr2	12724001	13050000	325	0.928400
TCGA-E2-A158-01A-11D-A895-36	chr2	13050001	13143000	93	1.722689
TCGA-E2-A158-01A-11D-A895-36	chr2	13143001	13465000	318	0.774959
TCGA-E2-A158-01A-11D-A895-36	chr2	13465001	18826000	5322	0.537392
TCGA-E2-A158-01A-11D-A895-36	chr2	18826001	23390000	4551	0.544725
TCGA-E2-A158-01A-11D-A895-36	chr2	23390001	25228000	1834	0.579184
TCGA-E2-A158-01A-11D-A895-36	chr2	25228001	26626000	1394	0.588388
TCGA-E2-A158-01A-11D-A895-36	chr2	26626001	26903000	277	0.792236
TCGA-E2-A158-01A-11D-A895-36	chr2	26903001	29225000	2311	0.586875
TCGA-E2-A158-01A-11D-A895-36	chr2	29225001	30082000	853	0.541582
TCGA-E2-A158-01A-11D-A895-36	chr2	30082001	31648000	1559	0.554543
TCGA-E2-A158-01A-11D-A895-36	chr2	31648001	38203000	6460	0.560923
TCGA-E2-A158-01A-11D-A895-36	chr2	38203001	38924000	721	0.604904
TCGA-E2-A158-01A-11D-A895-36	chr2	38924001	42244000	3307	0.559364
TCGA-E2-A158-01A-11D-A895-36	chr2	42244001	45782000	3508	0.585178
TCGA-E2-A158-01A-11D-A895-36	chr2	45782001	46495000	712	0.561999
TCGA-E2-A158-01A-11D-A895-36	chr2	46495001	49161000	2657	0.579127
TCGA-E2-A158-01A-11D-A895-36	chr2	49161001	52085000	2917	0.549291
TCGA-E2-A158-01A-11D-A895-36	chr2	52085001	52224000	139	0.581936
TCGA-E2-A158-01A-11D-A895-36	chr2	52224001	53271000	1012	0.553273
TCGA-E2-A158-01A-11D-A895-36	chr2	53271001	53637000	362	0.561136
TCGA-E2-A158-01A-11D-A895-36	chr2	53637001	54997000	1357	0.572899
TCGA-E2-A158-01A-11D-A895-36	chr2	54997001	55810000	812	0.587127
TCGA-E2-A158-01A-11D-A895-36	chr2	55810001	57712000	1888	0.557610
TCGA-E2-A158-01A-11D-A895-36	chr2	57712001	60688000	2960	0.557412
TCGA-E2-A158-01A-11D-A895-36	chr2	60688001	67503000	6797	0.574853
TCGA-E2-A158-01A-11D-A895-36	chr2	67503001	68420000	917	0.563303
TCGA-E2-A158-01A-11D-A895-36	chr2	68420001	69727000	1304	0.582568
TCGA-E2-A158-01A-11D-A895-36	chr2	69727001	71798000	2059	0.593430
TCGA-E2-A158-01A-11D-A895-36	chr2	71798001	72135000	332	0.561825
TCGA-E2-A158-01A-11D-A895-36	chr2	72135001	74220000	2053	0.584459
TCGA-E2-A158-01A-11D-A895-36	chr2	74220001	74595000	375	0.606896
TCGA-E2-A158-01A-11D-A895-36	chr2	74595001	75084000	487	0.036894
TCGA-E2-A158-01A-11D-A895-36	chr2	75084001	75191000	107	0.025126
TCGA-E2-A158-01A-11D-A895-36	chr2	75191001	75264000	73	0.003767
TCGA-E2-A158-01A-11D-A895-36	chr2	75264001	75402000	138	0.008982
TCGA-E2-A158-01A-11D-A895-36	chr2	75402001	76527000	1119	-0.001924
TCGA-E2-A158-01A-11D-A895-36	chr2	76527001	76746000	214	-0.009201
TCGA-E2-A158-01A-11D-A895-36	chr2	76746001	77365000	614	0.001647
TCGA-E2-A158-01A-11D-A895-36	chr2	77365001	77416000	51	0.014060
TCGA-E2-A158-01A-11D-A895-36	chr2	77416001	77995000	558	-0.008264
TCGA-E2-A158-01A-11D-A895-36	chr2	77995001	78013000	18	-0.021096
TCGA-E2-A158-01A-11D-A895-36	chr2	78013001	78075000	62	-0.001201
TCGA-E2-A158-01A-11D-A895-36	chr2	78075001	78849000	774	-0.004993
TCGA-E2-A158-01A-11D-A895-36	chr2	78849001	78857000	8	0.045762
TCGA-E2-A158-01A-11D-A895-36	chr2	78857001	79038000	181	-0.027322
TCGA-E2-A158-01A-11D-A895-36	chr2	79038001	79076000	38	-0.012445
TCGA-E2-A158-01A-11D-A895-36	chr2	79076001	79139000	59	0.000645
TCGA-E2-A158-01A-11D-A895-36	chr2	79139001	79176000	37	-0.009036
TCGA-E2-A158-01A-11D-A895-36	chr2	79176001	79328000	149	-0.009023
TCGA-E2-A158-01A-11D-A895-36	chr2	79328001	79883000	555	-0.004010
TCGA-E2-A158-01A-11D-A895-36	chr2	79883001	80003000	120	-0.016025
TCGA-E2-A158-01A-11D-A895-36	chr2	80003001	80031000	28	-0.022356
TCGA-E2-A158-01A-11D-A895-36	chr2	80031001	80060000	29	0.014537
TCGA-E2-A158-01A-11D-A895-36	chr2	80060001	80281000	221	-0.011411
TCGA-E2-A158-01A-11D-A895-36	chr2	80281001	80950000	668	-0.010261
TCGA-E2-A158-01A-11D-A895-36	chr2	80950001	81368000	416	-0.000532
TCGA-E2-A158-01A-11D-A895-36	chr2	81368001	81392000	24	-0.008360
TCGA-E2-A158-01A-11D-A895-36	chr2	81392001	81411000	19	-0.014221
TCGA-E2-A158-01A-11D-A895-36	chr2	81411001	82228000	814	-0.004051
TCGA-E2-A158-01A-11D-A895-36	chr2	82228001	82274000	46	0.001315
TCGA-E2-A158-01A-11D-A895-36	chr2	82274001	82884000	608	-0.001488
TCGA-E2-A158-01A-11D-A895-36	chr2	82884001	83380000	488	-0.003915
TCGA-E2-A158-01A-11D-A895-36	chr2	83380001	83411000	31	-0.001438
TCGA-E2-A158-01A-11D-A895-36	chr2	83411001	83526000	114	0.005735
TCGA-E2-A158-01A-11D-A895-36	chr2	83526001	84379000	844	0.003896
TCGA-E2-A158-01A-11D-A895-36	chr2	84379001	84965000	583	0.019417
TCGA-E2-A158-01A-11D-A895-36	chr2	84965001	85079000	114	0.058804
TCGA-E2-A158-01A-11D-A895-36	chr2	85079001	85091000	12	0.065200
TCGA-E2-A158-01A-11D-A895-36	chr2	85091001	85136000	45	0.057938
TCGA-E2-A158-01A-11D-A895-36	chr2	85136001	85291000	155	0.045174
TCGA-E2-A158-01A-11D-A895-36	chr2	85291001	85367000	76	0.077105
TCGA-E2-A158-01A-11D-A895-36	chr2	85367001	85433000	66	0.065181
TCGA-E2-A158-01A-11D-A895-36	chr2	85433001	85757000	321	0.068053
TCGA-E2-A158-01A-11D-A895-36	chr2	85757001	87175000	1146	0.035243
TCGA-E2-A158-01A-11D-A895-36	chr2	87190001	87501000	123	0.049537
TCGA-E2-A158-01A-11D-A895-36	chr2	87508001	88270000	334	0.584179
TCGA-E2-A158-01A-11D-A895-36	chr2	88270001	113489000	18978	0.023682
TCGA-E2-A158-01A-11D-A895-36	chr2	113489001	113507000	8	-3.578893
TCGA-E2-A158-01A-11D-A895-36	chr2	113507001	169530000	55087	0.012185
TCGA-E2-A158-01A-11D-A895-36	chr2	169530001	169591000	61	-0.824220
TCGA-E2-A158-01A-11D-A895-36	chr2	169591001	204628000	34793	0.022233
TCGA-E2-A158-01A-11D-A895-36	chr2	204628001	204892000	260	-0.870655
TCGA-E2-A158-01A-11D-A895-36	chr2	204892001	205184000	286	-0.877709
TCGA-E2-A158-01A-11D-A895-36	chr2	205184001	205264000	78	-0.893602
TCGA-E2-A158-01A-11D-A895-36	chr2	205264001	205314000	50	-0.872954
TCGA-E2-A158-01A-11D-A895-36	chr2	205314001	206083000	768	-0.867696
TCGA-E2-A158-01A-11D-A895-36	chr2	206083001	206213000	129	-0.849698
TCGA-E2-A158-01A-11D-A895-36	chr2	206213001	206440000	223	-0.865306
TCGA-E2-A158-01A-11D-A895-36	chr2	206440001	206646000	206	-0.877870
TCGA-E2-A158-01A-11D-A895-36	chr2	206646001	207152000	501	-0.872123
TCGA-E2-A158-01A-11D-A895-36	chr2	207152001	207231000	79	-0.874477
TCGA-E2-A158-01A-11D-A895-36	chr2	207231001	207314000	83	-0.865205
TCGA-E2-A158-01A-11D-A895-36	chr2	207314001	207343000	29	-0.892497
TCGA-E2-A158-01A-11D-A895-36	chr2	207343001	207486000	143	-0.873604
TCGA-E2-A158-01A-11D-A895-36	chr2	207486001	207495000	9	-4.022793
TCGA-E2-A158-01A-11D-A895-36	chr2	207495001	207840000	343	-0.841743
TCGA-E2-A158-01A-11D-A895-36	chr2	207840001	207961000	121	-0.862407
TCGA-E2-A158-01A-11D-A895-36	chr2	207961001	208061000	100	-0.855040
TCGA-E2-A158-01A-11D-A895-36	chr2	208061001	208111000	49	-0.832202
TCGA-E2-A158-01A-11D-A895-36	chr2	208111001	209963000	1831	-0.872017
TCGA-E2-A158-01A-11D-A895-36	chr2	209963001	210318000	355	-0.875734
TCGA-E2-A158-01A-11D-A895-36	chr2	210318001	210564000	246	-0.888336
TCGA-E2-A158-01A-11D-A895-36	chr2	210564001	210661000	97	-0.880822
TCGA-E2-A158-01A-11D-A895-36	chr2	210661001	210731000	70	-0.873550
TCGA-E2-A158-01A-11D-A895-36	chr2	210731001	210759000	28	-0.888750
TCGA-E2-A158-01A-11D-A895-36	chr2	210759001	211330000	565	-0.885499
TCGA-E2-A158-01A-11D-A895-36	chr2	211330001	211427000	97	-0.893883
TCGA-E2-A158-01A-11D-A895-36	chr2	211427001	211545000	118	-0.887780
TCGA-E2-A158-01A-11D-A895-36	chr2	211545001	211703000	158	-0.864206
TCGA-E2-A158-01A-11D-A895-36	chr2	211703001	211713000	10	-0.918237
TCGA-E2-A158-01A-11D-A895-36	chr2	211713001	211931000	213	-0.885590
TCGA-E2-A158-01A-11D-A895-36	chr2	211931001	214205000	2262	-0.874238
TCGA-E2-A158-01A-11D-A895-36	chr2	214205001	214382000	176	-0.881339
TCGA-E2-A158-01A-11D-A895-36	chr2	214382001	214910000	519	-0.880997
TCGA-E2-A158-01A-11D-A895-36	chr2	214910001	215040000	130	-0.907668
TCGA-E2-A158-01A-11D-A895-36	chr2	215040001	215803000	761	-0.874084
TCGA-E2-A158-01A-11D-A895-36	chr2	215803001	215934000	131	-0.867139
TCGA-E2-A158-01A-11D-A895-36	chr2	215934001	216046000	112	-0.859027
TCGA-E2-A158-01A-11D-A895-36	chr2	216046001	217752000	1702	-0.860200
TCGA-E2-A158-01A-11D-A895-36	chr2	217752001	217840000	88	-0.853980
TCGA-E2-A158-01A-11D-A895-36	chr2	217840001	218329000	489	-0.840230
TCGA-E2-A158-01A-11D-A895-36	chr2	218329001	219807000	1474	-0.823117
TCGA-E2-A158-01A-11D-A895-36	chr2	219807001	219854000	47	-0.885345
TCGA-E2-A158-01A-11D-A895-36	chr2	219854001	220558000	698	-0.882704
TCGA-E2-A158-01A-11D-A895-36	chr2	220558001	220577000	19	-0.851471
TCGA-E2-A158-01A-11D-A895-36	chr2	220577001	220677000	100	-0.902391
TCGA-E2-A158-01A-11D-A895-36	chr2	220677001	220780000	103	-0.881876
TCGA-E2-A158-01A-11D-A895-36	chr2	220780001	220849000	68	-0.892401
TCGA-E2-A158-01A-11D-A895-36	chr2	220849001	220952000	103	-0.882375
TCGA-E2-A158-01A-11D-A895-36	chr2	220952001	221331000	379	-0.887945
TCGA-E2-A158-01A-11D-A895-36	chr2	221331001	221356000	25	-0.856907
TCGA-E2-A158-01A-11D-A895-36	chr2	221356001	221505000	145	-0.911959
TCGA-E2-A158-01A-11D-A895-36	chr2	221505001	222700000	1184	-0.875230
TCGA-E2-A158-01A-11D-A895-36	chr2	222700001	223184000	480	-0.863909
TCGA-E2-A158-01A-11D-A895-36	chr2	223184001	223223000	39	-0.884695
TCGA-E2-A158-01A-11D-A895-36	chr2	223223001	224275000	1052	-0.874057
TCGA-E2-A158-01A-11D-A895-36	chr2	224275001	224426000	151	-0.898444
TCGA-E2-A158-01A-11D-A895-36	chr2	224426001	224541000	115	-0.878909
TCGA-E2-A158-01A-11D-A895-36	chr2	224541001	224993000	452	-0.875054
TCGA-E2-A158-01A-11D-A895-36	chr2	224993001	225010000	17	-0.870711
TCGA-E2-A158-01A-11D-A895-36	chr2	225010001	225655000	643	-0.885907
TCGA-E2-A158-01A-11D-A895-36	chr2	225655001	225763000	108	-0.886493
TCGA-E2-A158-01A-11D-A895-36	chr2	225763001	226516000	743	-0.885882
TCGA-E2-A158-01A-11D-A895-36	chr2	226516001	226606000	89	-0.895263
TCGA-E2-A158-01A-11D-A895-36	chr2	226606001	226700000	94	-0.885084
TCGA-E2-A158-01A-11D-A895-36	chr2	226700001	226804000	104	-0.903298
TCGA-E2-A158-01A-11D-A895-36	chr2	226804001	227611000	806	-0.885719
TCGA-E2-A158-01A-11D-A895-36	chr2	227611001	227621000	10	-0.895463
TCGA-E2-A158-01A-11D-A895-36	chr2	227621001	229090000	1452	-0.880657
TCGA-E2-A158-01A-11D-A895-36	chr2	229090001	229113000	23	-0.876008
TCGA-E2-A158-01A-11D-A895-36	chr2	229113001	229517000	403	-0.889007
TCGA-E2-A158-01A-11D-A895-36	chr2	229517001	230593000	1072	-0.858035
TCGA-E2-A158-01A-11D-A895-36	chr2	230593001	230607000	14	-0.830894
TCGA-E2-A158-01A-11D-A895-36	chr2	230607001	231031000	424	-0.847007
TCGA-E2-A158-01A-11D-A895-36	chr2	231031001	231442000	411	-0.834264
TCGA-E2-A158-01A-11D-A895-36	chr2	231442001	231457000	15	-0.825571
TCGA-E2-A158-01A-11D-A895-36	chr2	231457001	231721000	263	-0.815819
TCGA-E2-A158-01A-11D-A895-36	chr2	231721001	231903000	164	-0.826955
TCGA-E2-A158-01A-11D-A895-36	chr2	231903001	231942000	39	-0.812316
TCGA-E2-A158-01A-11D-A895-36	chr2	231942001	232363000	411	-0.851159
TCGA-E2-A158-01A-11D-A895-36	chr2	232363001	232542000	177	-0.813679
TCGA-E2-A158-01A-11D-A895-36	chr2	232542001	232603000	61	-0.844097
TCGA-E2-A158-01A-11D-A895-36	chr2	232603001	233665000	1054	-0.845704
TCGA-E2-A158-01A-11D-A895-36	chr2	233665001	233747000	81	-0.870658
TCGA-E2-A158-01A-11D-A895-36	chr2	233747001	233766000	19	-0.897881
TCGA-E2-A158-01A-11D-A895-36	chr2	233766001	233793000	26	-0.846864
TCGA-E2-A158-01A-11D-A895-36	chr2	233793001	234032000	239	-0.871001
TCGA-E2-A158-01A-11D-A895-36	chr2	234032001	234544000	512	-0.864847
TCGA-E2-A158-01A-11D-A895-36	chr2	234544001	234570000	24	-0.913578
